0,[0, 0, 0, 0, 0, 0, 0, 0]
0,[-2054628, -2145959, -926944, -1553182, -4728099, 375441, -258316, -859185]
0,[-2054103, -2145439, -926551, -1553212, -4729644, 376038, -258091, -858615]
0,[-2053572, -2144879, -926016, -1560289, -4732905, 376600, -258494, -857971]
0,[-2053632, -2145027, -926144, -1565551, -4734216, 376393, -258156, -858119]
0,[-2053984, -2145546, -926768, -1562449, -4732361, 375814, -257726, -858664]
0,[-2054772, -2146354, -927856, -1552323, -4726755, 374903, -258423, -859428]
0,[-2054850, -2146527, -928106, -1548045, -4723275, 374859, -259407, -859391]
0,[-2053971, -2145799, -927364, -1553299, -4724003, 375603, -259026, -858587]
0,[-2053018, -2144911, -926462, -1560624, -4726931, 376439, -257979, -857788]
0,[-2052686, -2144631, -926237, -1562487, -4729951, 376598, -257492, -857691]
0,[-2052512, -2144616, -926197, -1559456, -4732081, 376637, -257362, -857649]
0,[-2052271, -2144479, -925909, -1557107, -4731832, 376943, -257631, -857387]
0,[-2051955, -2144189, -925539, -1562022, -4732896, 377296, -257641, -857083]
0,[-2049822, -2142109, -923486, -1577677, -4745422, 379008, -255180, -855162]
0,[-2050697, -2142952, -924296, -1578107, -4748452, 378171, -255258, -856049]
0,[-2052102, -2144366, -925531, -1566514, -4742494, 376999, -256706, -857402]
0,[-2051337, -2143639, -924732, -1568021, -4746788, 377696, -256903, -856560]
0,[-2050817, -2143069, -924108, -1572986, -4749097, 378306, -256486, -856067]
0,[-2052258, -2144562, -925372, -1571188, -4743712, 377003, -256537, -857554]
0,[-2053072, -2145327, -925824, -1566364, -4739886, 376501, -257201, -858099]
0,[-2053504, -2145579, -925939, -1560294, -4738717, 376393, -257692, -858244]
0,[-2053337, -2145309, -925464, -1555876, -4735747, 376759, -257797, -857959]
0,[-2054364, -2146193, -926154, -1555448, -4730921, 376222, -258975, -858914]
0,[-2054117, -2145853, -925814, -1561257, -4731732, 376455, -258674, -858518]
0,[-2052706, -2144680, -924635, -1566597, -4738429, 377483, -256941, -857359]
0,[-2053456, -2145512, -925531, -1560074, -4737017, 376792, -257137, -858143]
0,[-2053464, -2145535, -925602, -1556491, -4735057, 376719, -257366, -858169]
0,[-2053501, -2145651, -925706, -1561436, -4736092, 376699, -257979, -858202]
0,[-2053245, -2145461, -925541, -1564281, -4734504, 376929, -257729, -858014]
0,[-2053679, -2145737, -926084, -1560717, -4731717, 376338, -257751, -858208]
