status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0,-5000292,-4936292,-5170947,-2645560,-4807907,-4685702,-5185786,-907429 
0,-5000312,-4938220,-5172857,-2651708,-4809798,-4687783,-5188651,-898695 
0,-4991630,-4942923,-5177226,-2640250,-4814961,-4693714,-5187312,-893818 
0,-4986679,-4943381,-5177611,-2627307,-4815602,-4694750,-5183221,-899696 
0,-4991907,-4939078,-5173556,-2630512,-4810852,-4689543,-5182188,-906718 
0,-5000346,-4936321,-5171082,-2645791,-4807677,-4685586,-5185953,-906652 
0,-5000366,-4938702,-5173350,-2652195,-4810162,-4688013,-5189112,-898810 
0,-4991807,-4943543,-5177816,-2639712,-4815286,-4694121,-5187760,-892647 
0,-4986777,-4943514,-5177698,-2626997,-4815399,-4694591,-5183106,-899015 
0,-4992194,-4939062,-5173525,-2630849,-4810615,-4689419,-5182202,-906989 
0,-5000644,-4936327,-5171137,-2645983,-4807762,-4685792,-5186221,-906525 
0,-5000249,-4938557,-5173265,-2652505,-4810311,-4688178,-5189136,-899192 
0,-4991371,-4943234,-5177568,-2640462,-4815254,-4694067,-5187417,-894661 
0,-4986542,-4943105,-5177369,-2627257,-4815241,-4694536,-5183046,-900084 
0,-4992134,-4938679,-5173263,-2630879,-4810504,-4689337,-5182157,-906917 
0,-5000374,-4936036,-5170907,-2645746,-4807526,-4685644,-5185984,-906058 
0,-4999970,-4938522,-5173351,-2651810,-4810458,-4688257,-5189011,-898501 
0,-4991246,-4943177,-5177758,-2639849,-4815948,-4694076,-5187575,-894365 
0,-4986592,-4943027,-5177411,-2627971,-4815438,-4694561,-5183047,-901702 
0,-4992309,-4938677,-5173167,-2631979,-4809925,-4689212,-5182096,-908522 
0,-5000602,-4936316,-5170987,-2647163,-4807445,-4685840,-5186022,-907512 
0,-5000034,-4938906,-5173406,-2652844,-4810014,-4688639,-5189074,-899472 
0,-4990992,-4943246,-5177426,-2639894,-4814835,-4693966,-5187092,-894681 
0,-4986437,-4942832,-5177022,-2627749,-4814767,-4694262,-5182830,-901579 
0,-4992458,-4938440,-5173087,-2632689,-4810377,-4689261,-5182356,-909116 
0,-5000499,-4935874,-5170854,-2647679,-4807707,-4685674,-5186120,-907727 
0,-4999463,-4938237,-5173160,-2652572,-4810049,-4688430,-5188884,-899598 
0,-4990599,-4942829,-5177409,-2639696,-4815142,-4694139,-5187018,-895297 
0,-4986427,-4942560,-5177093,-2627562,-4814621,-4694074,-5182649,-901657 
0,-4992529,-4938229,-5173077,-2632407,-4810032,-4688974,-5182205,-908501 
0,-5000591,-4935979,-5171080,-2646536,-4807640,-4685768,-5185919,-905592 
0,-4999655,-4938789,-5173762,-2651556,-4810660,-4688851,-5188907,-897654 
0,-4990698,-4943287,-5177971,-2638357,-4815599,-4694656,-5187226,-893147 
0,-4986677,-4942716,-5177399,-2626244,-4815088,-4694628,-5182924,-899261 
0,-4992630,-4938206,-5173095,-2632243,-4810174,-4689041,-5182197,-907646 
0,-5000456,-4935971,-5171044,-2647172,-4807775,-4685856,-5186072,-906174 
0,-4999564,-4938956,-5173895,-2651796,-4810959,-4689119,-5189107,-898096 
0,-4990705,-4943476,-5178114,-2638287,-4815863,-4694711,-5187218,-893726 
0,-4986947,-4943031,-5177632,-2626823,-4815676,-4694839,-5183027,-900704 
0,-4993220,-4938697,-5173461,-2632577,-4810931,-4689573,-5182726,-908131 
0,-5000962,-4936401,-5171412,-2647208,-4808328,-4686332,-5186691,-906218 
0,-4999635,-4939212,-5174178,-2651004,-4811029,-4689516,-5189449,-897517 
0,-4990425,-4943587,-5178124,-2636529,-4815672,-4695025,-5187062,-892029 
0,-4986804,-4942957,-5177437,-2625547,-4815274,-4694701,-5182827,-899623 
0,-4993134,-4938409,-5173191,-2632177,-4810620,-4689346,-5182411,-907914 
0,-5000841,-4936302,-5171289,-2647400,-4808298,-4686281,-5186374,-906482 
0,-4999273,-4939437,-5174162,-2651200,-4811506,-4689328,-5189072,-898124 
0,-4990261,-4943791,-5178201,-2636869,-4816397,-4694943,-5186956,-893388 
0,-4986774,-4942850,-5177334,-2625204,-4815487,-4694439,-5182832,-899717 
0,-4993276,-4938267,-5173060,-2631662,-4810613,-4689023,-5182512,-906913 
0,-5000892,-4936190,-5171178,-2647414,-4808352,-4686104,-5186432,-906104 
0,-4999172,-4939290,-5174150,-2651284,-4811611,-4689461,-5189158,-898600 
0,-4990052,-4943512,-5178081,-2636779,-4815986,-4694679,-5186874,-894319 
0,-4986846,-4942656,-5177187,-2625146,-4814932,-4694362,-5182701,-900094 
0,-4993647,-4938197,-5173044,-2631947,-4810295,-4688902,-5182729,-907137 
0,-5001059,-4936136,-5171193,-2647256,-4808020,-4685981,-5186483,-905519 
0,-4999059,-4939348,-5174292,-2650541,-4811617,-4689727,-5189067,-897464 
0,-4989926,-4943642,-5178208,-2636186,-4816361,-4695094,-5186697,-894031 
0,-4986968,-4942673,-5177189,-2625821,-4815378,-4694461,-5182668,-901662 
0,-4993820,-4938110,-5172987,-2632916,-4810710,-4688986,-5182844,-908376 
0,-5001028,-4936085,-5171176,-2647693,-4808341,-4686134,-5186722,-905850 
0,-4998779,-4939333,-5174154,-2650836,-4811664,-4689704,-5188802,-897817 
0,-4989651,-4943597,-5178045,-2636309,-4816235,-4695039,-5186307,-894199 
0,-4986891,-4942440,-5176856,-2625887,-4815072,-4694157,-5182289,-901118 
0,-4993862,-4937831,-5172590,-2633357,-4810232,-4688592,-5182519,-907976 
0,-5000917,-4935881,-5170813,-2648477,-4808097,-4685637,-5186262,-905830 
0,-4998379,-4939241,-5173972,-2650623,-4811651,-4689427,-5188699,-896622 
0,-4989365,-4943409,-5177939,-2635724,-4816386,-4694938,-5186290,-892549 
0,-4986673,-4942029,-5176549,-2625791,-4814605,-4693941,-5182350,-900104 
0,-4993743,-4937494,-5172324,-2633928,-4809837,-4688322,-5182443,-906813 
0,-5000722,-4935674,-5170512,-2649513,-4807509,-4685508,-5185931,-904301 
0,-4998084,-4939026,-5173674,-2652510,-4811029,-4689220,-5188462,-896674 
0,-4988831,-4942995,-5177392,-2637541,-4815495,-4694512,-5185835,-893192 
0,-4986304,-4941500,-5176066,-2627347,-4814164,-4693341,-5181799,-899582 
0,-4993280,-4936833,-5171716,-2636342,-4809393,-4687565,-5181774,-907254 
0,-5000289,-4935206,-5170227,-2651623,-4807472,-4685075,-5186001,-904527 
0,-4997470,-4938657,-5173554,-2652907,-4811278,-4689042,-5188286,-894790 
0,-4988419,-4942727,-5177353,-2638623,-4815697,-4694388,-5185837,-892903 
0,-4986064,-4941308,-5175907,-2629376,-4814119,-4693210,-5181632,-900986 
0,-4993439,-4936894,-5171712,-2637932,-4809611,-4687630,-5182081,-907572 
0,-5000555,-4935476,-5170326,-2653122,-4807516,-4685357,-5186471,-904611 
0,-4997384,-4939048,-5173666,-2654286,-4811199,-4689396,-5188318,-895354 
0,-4988334,-4943221,-5177482,-2639207,-4815864,-4694797,-5185651,-892802 
0,-4986282,-4941666,-5176012,-2629692,-4814257,-4693412,-5181759,-900511 
0,-4993728,-4937180,-5171695,-2638389,-4809109,-4687854,-5182365,-906549 
0,-5000348,-4935674,-5170294,-2653447,-4807561,-4685300,-5186096,-903329 
0,-4997249,-4939392,-5173894,-2655038,-4811532,-4689614,-5188369,-895519 
0,-4988439,-4943531,-5177791,-2639336,-4816251,-4695159,-5185875,-892751 
0,-4986665,-4941917,-5176283,-2629712,-4814764,-4693555,-5182096,-900436 
0,-4994251,-4937428,-5172072,-2638912,-4809486,-4688029,-5182657,-907384 
0,-5000888,-4935925,-5170721,-2654128,-4808003,-4685806,-5186639,-904390 
0,-4997574,-4939709,-5174214,-2655064,-4811857,-4690010,-5188800,-896402 
0,-4988754,-4943782,-5178051,-2638934,-4816377,-4695192,-5186240,-893874 
0,-4987126,-4942069,-5176426,-2629628,-4814677,-4693755,-5182484,-901807 
0,-4994499,-4937483,-5172062,-2639012,-4809786,-4688115,-5182843,-908350 
0,-5001050,-4936147,-5170796,-2654232,-4808142,-4685867,-5186855,-905145 
0,-4997416,-4939946,-5174447,-2653704,-4812385,-4690303,-5188731,-895136 
0,-4988481,-4943836,-5178088,-2637947,-4816411,-4695455,-5186066,-893548 
0,-4986997,-4941827,-5176244,-2629107,-4814464,-4693473,-5182277,-901900 
0,-4994566,-4937123,-5171861,-2639494,-4809556,-4687880,-5182754,-909224 
0,-5000884,-4935849,-5170684,-2654717,-4808106,-4685657,-5186805,-905727 
0,-4997084,-4939804,-5174338,-2654425,-4812222,-4690324,-5188477,-896602 
0,-4988342,-4943789,-5178073,-2637837,-4816303,-4695361,-5185782,-894293 
0,-4987191,-4941897,-5176324,-2629146,-4814399,-4693541,-5182097,-902498 
0,-4994871,-4937236,-5171905,-2639013,-4809452,-4687882,-5182985,-908069 
0,-5001054,-4936026,-5170789,-2653936,-4808181,-4685777,-5186702,-903743 
0,-4997216,-4939936,-5174611,-2653694,-4812360,-4690199,-5188822,-895184 
0,-4988260,-4943711,-5178158,-2636415,-4816167,-4695278,-5185921,-892402 
0,-4987481,-4941972,-5176536,-2627572,-4814644,-4693669,-5182184,-900039 
