status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0,-4904702,-4813544,-5048664,-2321521,-4737489,-4517849,-5039752,-887354 
0,-4905106,-4814863,-5049764,-2331161,-4738984,-4519237,-5042400,-879551 
0,-4898199,-4820466,-5054656,-2319176,-4744931,-4525712,-5041557,-871937 
0,-4894036,-4822034,-5056120,-2302347,-4746639,-4527714,-5038018,-875681 
0,-4898236,-4817837,-5052419,-2304034,-4742269,-4522916,-5036927,-884414 
0,-4905177,-4813716,-5048849,-2321202,-4738014,-4517866,-5039872,-886305 
0,-4905076,-4814948,-5049776,-2330670,-4739101,-4519144,-5042709,-878508 
0,-4898081,-4820394,-5054657,-2318586,-4744851,-4525684,-5041462,-871483 
0,-4893976,-4821894,-5056029,-2302189,-4746436,-4527724,-5037967,-875958 
0,-4898024,-4817551,-5052117,-2304160,-4742044,-4522894,-5036877,-884860 
0,-4904632,-4813341,-5048377,-2321566,-4737506,-4517786,-5039720,-887044 
0,-4905001,-4814877,-5049802,-2331333,-4739162,-4519352,-5042499,-879679 
0,-4898005,-4820482,-5054802,-2318146,-4745051,-4525867,-5041285,-871384 
0,-4894057,-4821981,-5056239,-2301707,-4747026,-4527900,-5037819,-875841 
0,-4898226,-4817483,-5052167,-2303998,-4742122,-4522771,-5036980,-884933 
0,-4904766,-4813319,-5048331,-2321241,-4737086,-4517741,-5039939,-886505 
0,-4904847,-4814959,-5049799,-2330464,-4739135,-4519422,-5042650,-878597 
0,-4897721,-4820520,-5054716,-2317058,-4745002,-4525981,-5041367,-870814 
0,-4893769,-4821849,-5055921,-2300720,-4746378,-4527759,-5037831,-875742 
0,-4898263,-4817371,-5052047,-2303692,-4741730,-4522587,-5036949,-885205 
0,-4904892,-4813242,-5048449,-2321449,-4737407,-4517551,-5039956,-886867 
0,-4904776,-4814781,-5049679,-2330384,-4738966,-4519317,-5042782,-878774 
0,-4897650,-4820347,-5054687,-2317354,-4745408,-4526007,-5041367,-871871 
0,-4893705,-4821568,-5055695,-2300600,-4746259,-4527711,-5037865,-875979 
0,-4898294,-4817138,-5051738,-2303651,-4741379,-4522609,-5036802,-885142 
0,-4904902,-4813044,-5048121,-2321922,-4737182,-4517556,-5039997,-887222 
0,-4904528,-4814838,-5049614,-2330506,-4739246,-4519481,-5042757,-878379 
0,-4897599,-4820596,-5054774,-2316639,-4745322,-4526221,-5041479,-870612 
0,-4893847,-4821640,-5055804,-2300358,-4746642,-4527658,-5037760,-875826 
0,-4898424,-4817037,-5051692,-2303951,-4741799,-4522357,-5037033,-885449 
0,-4904787,-4812928,-5048010,-2321944,-4737383,-4517467,-5039794,-886851 
0,-4904487,-4814762,-5049655,-2330386,-4739032,-4519247,-5042456,-878207 
0,-4897399,-4820440,-5054835,-2316680,-4745471,-4526001,-5041217,-871476 
0,-4893987,-4821639,-5055958,-2300692,-4746751,-4527691,-5037771,-877069 
0,-4898661,-4817119,-5051817,-2304441,-4741759,-4522352,-5037064,-886412 
0,-4904963,-4813040,-5048117,-2321876,-4737429,-4517359,-5039910,-886173 
0,-4904534,-4814948,-5049812,-2330022,-4739391,-4519517,-5042574,-877351 
0,-4897397,-4820752,-5055004,-2316016,-4745610,-4526456,-5041353,-870875 
0,-4894017,-4821817,-5056089,-2299807,-4746816,-4527821,-5038040,-876469 
0,-4898516,-4817079,-5051702,-2303576,-4741849,-4522357,-5037106,-885674 
0,-4904807,-4813037,-5047963,-2322182,-4737583,-4517374,-5039724,-887022 
0,-4904453,-4815107,-5049809,-2330369,-4739218,-4519581,-5042442,-878378 
0,-4897189,-4820804,-5054942,-2315412,-4745509,-4526423,-5041214,-871236 
0,-4893839,-4821706,-5055868,-2299616,-4746871,-4527767,-5037775,-877467 
0,-4898532,-4816821,-5051463,-2304146,-4741682,-4522290,-5037015,-886831 
0,-4904854,-4812742,-5047764,-2322476,-4737148,-4517114,-5040022,-887184 
0,-4904202,-4814884,-5049752,-2330234,-4739472,-4519338,-5042375,-877830 
0,-4896899,-4820601,-5054929,-2315532,-4745759,-4526199,-5040977,-871661 
0,-4893769,-4821487,-5055891,-2299091,-4746881,-4527612,-5037771,-876942 
0,-4898677,-4816714,-5051598,-2303746,-4741893,-4522010,-5036510,-886170 
0,-4904616,-4812561,-5047622,-2322674,-4737019,-4516888,-5039566,-886943 
0,-4903715,-4814749,-5049523,-2330124,-4739276,-4519337,-5042252,-877382 
0,-4896842,-4820729,-5054994,-2314810,-4745574,-4526339,-5040990,-870711 
0,-4893964,-4821643,-5055869,-2299051,-4746762,-4527704,-5037635,-877156 
0,-4898839,-4816739,-5051379,-2303969,-4741377,-4521976,-5036841,-886229 
0,-4904881,-4812662,-5047676,-2323328,-4737264,-4517064,-5039523,-887072 
0,-4904002,-4814994,-5049674,-2330466,-4739284,-4519388,-5042069,-877486 
0,-4896802,-4820909,-5055004,-2314207,-4745609,-4526479,-5040796,-869950 
0,-4894008,-4821704,-5055781,-2298709,-4746481,-4527554,-5037505,-876947 
0,-4898950,-4816703,-5051193,-2303851,-4741108,-4521719,-5036752,-885923 
0,-4905236,-4812825,-5047805,-2323374,-4737009,-4517011,-5039467,-886496 
0,-4904052,-4815228,-5049811,-2330742,-4739592,-4519494,-5042069,-877352 
0,-4896892,-4821157,-5055237,-2314092,-4746007,-4526454,-5040864,-870217 
0,-4894072,-4821774,-5055891,-2298409,-4746547,-4527701,-5037442,-877185 
0,-4899023,-4816620,-5051129,-2303960,-4740895,-4521637,-5036775,-886213 
0,-4904839,-4812593,-5047306,-2323647,-4736591,-4516631,-5039405,-886255 
0,-4903765,-4815129,-5049574,-2330876,-4739166,-4519395,-5041837,-876869 
0,-4897015,-4821204,-5055348,-2314096,-4745852,-4526715,-5041206,-869868 
0,-4894225,-4821718,-5055914,-2298239,-4746481,-4527616,-5037798,-877085 
0,-4899089,-4816381,-5050962,-2304957,-4740709,-4521509,-5036322,-887622 
0,-4904849,-4812346,-5047128,-2324803,-4736388,-4516522,-5039355,-887831 
0,-4903634,-4815126,-5049586,-2331794,-4739515,-4519465,-5042019,-878124 
0,-4896813,-4821374,-5055508,-2314271,-4746495,-4526898,-5040853,-870704 
0,-4894279,-4821818,-5055965,-2297732,-4746536,-4527689,-5037549,-877082 
0,-4899217,-4816401,-5050906,-2304189,-4740389,-4521386,-5036759,-886664 
0,-4904889,-4812322,-5047166,-2324295,-4736279,-4516451,-5039360,-886837 
0,-4903554,-4815127,-5049806,-2331447,-4739480,-4519540,-5041906,-877602 
0,-4896784,-4821479,-5055840,-2314164,-4746574,-4527165,-5040944,-871052 
0,-4894599,-4821924,-5056467,-2298026,-4746864,-4527940,-5037924,-877554 
0,-4899484,-4816438,-5051240,-2304899,-4740722,-4521441,-5036809,-887106 
0,-4905222,-4812476,-5047450,-2325278,-4736329,-4516511,-5039514,-887299 
0,-4903669,-4815227,-5049916,-2331029,-4739372,-4519505,-5041759,-876537 
0,-4896906,-4821624,-5055845,-2312831,-4746317,-4527088,-5040843,-869608 
0,-4894859,-4822126,-5056422,-2297367,-4747042,-4528004,-5037804,-877487 
0,-4899919,-4816651,-5051250,-2305290,-4740762,-4521412,-5037049,-888095 
0,-4905340,-4812663,-5047422,-2325898,-4736331,-4516460,-5039678,-887886 
0,-4903756,-4815550,-5050139,-2331111,-4739539,-4519759,-5042127,-876211 
0,-4896947,-4821837,-5056100,-2313137,-4746447,-4527337,-5041080,-870364 
0,-4894821,-4822099,-5056442,-2297470,-4746959,-4528041,-5037808,-878229 
0,-4900032,-4816546,-5051288,-2304537,-4740797,-4521632,-5037001,-886801 
0,-4905176,-4812491,-5047266,-2324947,-4736126,-4516577,-5039580,-885738 
0,-4903579,-4815582,-5050085,-2330689,-4739547,-4519792,-5042098,-875394 
0,-4896904,-4821966,-5056261,-2312261,-4746693,-4527426,-5041067,-869392 
0,-4894988,-4822170,-5056543,-2296659,-4746866,-4528039,-5038169,-877174 
0,-4900108,-4816492,-5051178,-2305288,-4740572,-4521317,-5037119,-887763 
0,-4905505,-4812539,-5047509,-2326729,-4736185,-4516321,-5039222,-888139 
0,-4903769,-4815859,-5050594,-2331851,-4739954,-4520054,-5042130,-877272 
0,-4896842,-4822229,-5056654,-2312131,-4747170,-4527732,-5041439,-869980 
0,-4895079,-4822354,-5056871,-2295951,-4747274,-4527975,-5038274,-876962 
0,-4900229,-4816501,-5051308,-2304504,-4740767,-4521173,-5037435,-886909 
0,-4905436,-4812559,-5047444,-2325610,-4736102,-4516472,-5039756,-886281 
0,-4903725,-4815978,-5050648,-2330817,-4739957,-4520281,-5042234,-875992 
0,-4896968,-4822371,-5056789,-2311467,-4747214,-4527893,-5041095,-869939 
0,-4895317,-4822482,-5056944,-2295976,-4747158,-4528177,-5038179,-877800 
0,-4900487,-4816668,-5051311,-2304831,-4740657,-4521411,-5037380,-887637 
0,-4905661,-4812778,-5047506,-2325763,-4736277,-4516544,-5039861,-886461 
0,-4903838,-4816231,-5050722,-2330812,-4740019,-4520547,-5042297,-876574 
0,-4897174,-4822596,-5056906,-2311179,-4747248,-4528089,-5041371,-870646 
0,-4895527,-4822462,-5056877,-2295588,-4747023,-4528027,-5038254,-878356 
0,-4900852,-4816646,-5051351,-2304941,-4740764,-4521398,-5037639,-888281 
0,-4905677,-4812767,-5047514,-2325896,-4736413,-4516536,-5039820,-887149 
0,-4903783,-4816397,-5050943,-2330147,-4740195,-4520587,-5042287,-876376 
0,-4897280,-4822886,-5057291,-2309948,-4747396,-4528318,-5041222,-870179 
0,-4895730,-4822703,-5057128,-2294459,-4747347,-4528292,-5038379,-878111 
0,-4901012,-4816781,-5051445,-2304460,-4740826,-4521272,-5037631,-888329 
0,-4906024,-4812970,-5047781,-2326087,-4736506,-4516612,-5040046,-887809 
0,-4903829,-4816585,-5051224,-2329662,-4740512,-4520766,-5042423,-876489 
0,-4897200,-4822989,-5057402,-2308807,-4747574,-4528449,-5041311,-869952 
0,-4895858,-4822692,-5057179,-2294061,-4747116,-4528373,-5038424,-878798 
0,-4901214,-4816626,-5051385,-2304059,-4740396,-4521034,-5037692,-888416 
1,-4906083,-4812863,-5047709,-2325523,-4736357,-4516462,-5040086,-887181 
1,-4903768,-4816597,-5051286,-2328421,-4740519,-4520761,-5042206,-875264 
1,-4897134,-4822924,-5057393,-2307773,-4747481,-4528459,-5041286,-869829 
1,-4895894,-4822487,-5057126,-2292823,-4747257,-4528236,-5038371,-878562 
1,-4901167,-4816472,-5051229,-2303297,-4740571,-4521072,-5037594,-888336 
1,-4905850,-4812809,-5047472,-2324856,-4736299,-4516568,-5039916,-886726 
1,-4903489,-4816714,-5051058,-2327617,-4740277,-4521029,-5042207,-874853 
1,-4897111,-4823256,-5057402,-2306559,-4747622,-4528722,-5041486,-869240 
1,-4896094,-4822730,-5057119,-2292569,-4747312,-4528288,-5038124,-879081 
1,-4901307,-4816506,-5051197,-2302858,-4740629,-4521073,-5037462,-888142 
1,-4905846,-4812906,-5047467,-2324475,-4736366,-4516624,-5040323,-886664 
1,-4903507,-4816832,-5051294,-2327337,-4740930,-4521032,-5042372,-875312 
1,-4896812,-4823116,-5057277,-2305734,-4747504,-4528664,-5041212,-869502 
1,-4896062,-4822612,-5057044,-2291846,-4747209,-4528272,-5038547,-878972 
1,-4901239,-4816387,-5051022,-2302542,-4740235,-4520954,-5037661,-887894 
1,-4905851,-4812784,-5047559,-2323992,-4736309,-4516604,-5040048,-885864 
1,-4903448,-4816955,-5051511,-2327019,-4740861,-4521216,-5042480,-875487 
1,-4897021,-4823405,-5057804,-2305896,-4748022,-4529084,-5041466,-870976 
1,-4896022,-4822516,-5057141,-2291444,-4747177,-4528262,-5038413,-879574 
1,-4901548,-4816202,-5051113,-2302789,-4740373,-4520742,-5037824,-889007 
1,-4905890,-4812652,-5047425,-2324724,-4736242,-4516380,-5040136,-887715 
1,-4903178,-4816812,-5051314,-2326459,-4740666,-4521175,-5042386,-875687 
1,-4896824,-4823224,-5057694,-2304351,-4747926,-4528900,-5041378,-869897 
1,-4895876,-4822277,-5056939,-2290464,-4747059,-4528186,-5038060,-879381 
1,-4901365,-4816004,-5050712,-2302766,-4740112,-4520812,-5037556,-889557 
1,-4905877,-4812674,-5047358,-2324322,-4736248,-4516523,-5040043,-887389 
1,-4903222,-4817001,-5051528,-2325777,-4740919,-4521407,-5042433,-875285 
1,-4896950,-4823461,-5057897,-2304323,-4748436,-4529287,-5041467,-870845 
1,-4896160,-4822526,-5057002,-2290789,-4747289,-4528209,-5038284,-880657 
1,-4901415,-4816007,-5050722,-2302452,-4740042,-4520632,-5037637,-889408 
1,-4905734,-4812585,-5047296,-2323606,-4736268,-4516424,-5039985,-886672 
1,-4902944,-4816986,-5051472,-2324729,-4740823,-4521430,-5042009,-874888 
1,-4896608,-4823310,-5057783,-2302523,-4748021,-4529102,-5040834,-870216 
1,-4895942,-4822330,-5056854,-2289269,-4747071,-4528149,-5038372,-879841 
1,-4901371,-4815941,-5050572,-2301786,-4739984,-4520676,-5037513,-889207 
1,-4905750,-4812680,-5047389,-2322832,-4736471,-4516585,-5040049,-885882 
1,-4902905,-4817202,-5051717,-2323693,-4741487,-4521734,-5042204,-873876 
1,-4896726,-4823532,-5057903,-2301645,-4748172,-4529513,-5041102,-869610 
1,-4896186,-4822351,-5056812,-2288665,-4746913,-4528186,-5038040,-879429 
1,-4901776,-4815984,-5050650,-2302011,-4739942,-4520559,-5037712,-889516 
1,-4905922,-4812676,-5047398,-2323407,-4736127,-4516574,-5040148,-886970 
1,-4902796,-4817136,-5051653,-2323672,-4741115,-4521748,-5042084,-874741 
1,-4896489,-4823412,-5057851,-2301168,-4748376,-4529300,-5040967,-870035 
1,-4896206,-4822226,-5056812,-2288589,-4747136,-4528020,-5038030,-880026 
1,-4901736,-4815747,-5050461,-2301889,-4739776,-4520469,-5037562,-889366 
1,-4905781,-4812577,-5047218,-2323145,-4736214,-4516502,-5039979,-886212 
1,-4902701,-4817207,-5051695,-2322577,-4741407,-4521940,-5042104,-873349 
1,-4896517,-4823441,-5057839,-2299957,-4748251,-4529441,-5040812,-869117 
1,-4896261,-4822068,-5056659,-2287780,-4746783,-4527984,-5037846,-879527 
1,-4901662,-4815520,-5050145,-2301502,-4739457,-4520425,-5037321,-889156 
1,-4905737,-4812499,-5047157,-2322558,-4736043,-4516531,-5039879,-885511 
1,-4902704,-4817406,-5051937,-2322299,-4741254,-4522106,-5042033,-873344 
1,-4896217,-4823456,-5057771,-2299409,-4748289,-4529489,-5040689,-869247 
1,-4896251,-4821999,-5056494,-2287891,-4746819,-4527971,-5037894,-880154 
1,-4901806,-4815464,-5050112,-2302197,-4739616,-4520162,-5036829,-889812 
1,-4905692,-4812427,-5047027,-2323480,-4735723,-4516336,-5039526,-886506 
1,-4902179,-4817260,-5051645,-2322231,-4741001,-4521907,-5042229,-873817 
1,-4895991,-4823244,-5057641,-2299636,-4748129,-4529181,-5040554,-870446 
1,-4896067,-4821701,-5056246,-2288326,-4746470,-4527649,-5037734,-881327 
1,-4901727,-4815207,-5049855,-2302332,-4739072,-4519983,-5037282,-890092 
1,-4905562,-4812254,-5046945,-2322454,-4735730,-4516153,-5039722,-884856 
1,-4902140,-4817198,-5051744,-2321527,-4741114,-4521792,-5041743,-873197 
1,-4896096,-4823307,-5057776,-2299230,-4747881,-4529156,-5040474,-870544 
1,-4896211,-4821696,-5056406,-2288012,-4746551,-4527541,-5037551,-881032 
1,-4901722,-4815139,-5049890,-2302354,-4739187,-4519750,-5037066,-889657 
1,-4905593,-4812381,-5047038,-2323249,-4735699,-4516286,-5039734,-885735 
1,-4902203,-4817479,-5051939,-2321659,-4741297,-4521997,-5041949,-873539 
1,-4896167,-4823470,-5057945,-2298752,-4748303,-4529324,-5040509,-870117 
1,-4896261,-4821555,-5056266,-2287721,-4746428,-4527356,-5037533,-880782 
1,-4901849,-4814943,-5049708,-2303049,-4739001,-4519637,-5037197,-890511 
1,-4905561,-4812262,-5046951,-2323723,-4735837,-4516183,-5039639,-886199 
1,-4901899,-4817357,-5051916,-2320866,-4741618,-4521964,-5041524,-872699 
1,-4895820,-4823258,-5057789,-2297580,-4748609,-4529161,-5039970,-869411 
1,-4896301,-4821437,-5056199,-2287196,-4746797,-4527241,-5037316,-880564 
1,-4902087,-4815031,-5049875,-2302717,-4739413,-4519550,-5037013,-889826 
1,-4905711,-4812504,-5047181,-2323570,-4736261,-4516459,-5039896,-885563 
1,-4902001,-4817662,-5052160,-2321104,-4741957,-4522330,-5041937,-873004 
1,-4895923,-4823511,-5058011,-2298146,-4748521,-4529464,-5040311,-870659 
1,-4896389,-4821563,-5056196,-2287148,-4746259,-4527257,-5037574,-880774 
1,-4902452,-4815171,-5049998,-2303360,-4738969,-4519597,-5037591,-890484 
1,-4905732,-4812486,-5047140,-2324632,-4736036,-4516158,-5040017,-887174 
1,-4901838,-4817701,-5052117,-2321023,-4741519,-4522314,-5041847,-873671 
1,-4895924,-4823567,-5057951,-2297314,-4748171,-4529549,-5040421,-870531 
1,-4896451,-4821457,-5056011,-2287154,-4746124,-4527212,-5037512,-881438 
1,-4902222,-4814836,-5049473,-2302229,-4738617,-4519186,-5037298,-888662 
1,-4905677,-4812456,-5046967,-2322896,-4735742,-4516126,-5039788,-884226 
1,-4901992,-4817972,-5052399,-2319770,-4742042,-4522541,-5041639,-872096 
1,-4896290,-4823772,-5058287,-2296867,-4748496,-4529606,-5039954,-870827 
1,-4896593,-4821385,-5055999,-2287363,-4745992,-4527104,-5037714,-882674 
1,-4902247,-4814678,-5049362,-2302956,-4738459,-4519056,-5037346,-890345 
1,-4905815,-4812468,-5047115,-2323472,-4735969,-4516082,-5040039,-885667 
1,-4902063,-4818115,-5052562,-2319772,-4742161,-4522651,-5042309,-873229 
1,-4895867,-4823712,-5058054,-2295673,-4748561,-4529555,-5040240,-870168 
1,-4896492,-4821294,-5055846,-2286197,-4746077,-4526979,-5037259,-881281 
1,-4902358,-4814669,-5049331,-2302512,-4738575,-4519111,-5037197,-889553 
1,-4905761,-4812496,-5047082,-2322355,-4736149,-4516241,-5040017,-884200 
1,-4901838,-4818066,-5052456,-2317931,-4742315,-4522585,-5041916,-871407 
1,-4895949,-4823667,-5058061,-2294855,-4748779,-4529432,-5040163,-870325 
1,-4896795,-4821265,-5055833,-2286001,-4746077,-4526938,-5037719,-882106 
1,-4902499,-4814577,-5049204,-2302209,-4738362,-4519131,-5037199,-889677 
1,-4905843,-4812485,-5047140,-2322594,-4736121,-4516451,-5039872,-885029 
1,-4901631,-4818095,-5052509,-2318042,-4741969,-4522871,-5041789,-872826 
1,-4895646,-4823672,-5057927,-2294444,-4748223,-4529561,-5040279,-871596 
1,-4896654,-4821184,-5055715,-2285901,-4745776,-4526932,-5037594,-883259 
1,-4902547,-4814426,-5049217,-2302721,-4738425,-4519082,-5037584,-891126 
1,-4905656,-4812284,-5047012,-2322491,-4735949,-4516393,-5040032,-885209 
1,-4901526,-4817964,-5052579,-2317347,-4742094,-4522849,-5041904,-872449 
1,-4895751,-4823452,-5058006,-2293737,-4748570,-4529478,-5040201,-871449 
1,-4897001,-4820943,-5055769,-2285071,-4745987,-4526750,-5037067,-882669 
1,-4902929,-4814246,-5049161,-2302056,-4738326,-4518897,-5037451,-890422 
1,-4905629,-4812207,-5046861,-2322245,-4735776,-4516216,-5040124,-885606 
1,-4901547,-4818141,-5052696,-2317014,-4742316,-4523025,-5041898,-872786 
