status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0,-5304777,-5200448,-5236989,-2618223,-5100064,-5127707,-5478913,-1055206 
0,-5307604,-5201156,-5239956,-2634161,-5100451,-5128027,-5479692,-1047631 
0,-5300029,-5204911,-5226242,-2621656,-5103231,-5131554,-5483994,-1041111 
0,-5292719,-5206287,-5215336,-2598436,-5104372,-5133239,-5485636,-1045974 
0,-5295983,-5203211,-5222575,-2599156,-5101913,-5130552,-5482147,-1057603 
0,-5304911,-5200193,-5237129,-2620756,-5099481,-5127451,-5478689,-1058221 
0,-5307559,-5201149,-5239781,-2636567,-5100171,-5127983,-5479748,-1051256 
0,-5299744,-5204954,-5225700,-2622323,-5103072,-5131592,-5484059,-1043201 
0,-5292530,-5206139,-5215031,-2597288,-5103929,-5133043,-5485463,-1044856 
0,-5296084,-5203113,-5222778,-2597149,-5101507,-5130400,-5482027,-1053461 
0,-5305097,-5200248,-5237417,-2620160,-5099264,-5127459,-5478716,-1055836 
0,-5307272,-5201170,-5239364,-2634876,-5100031,-5127945,-5479695,-1048135 
0,-5299240,-5204986,-5225143,-2620182,-5102986,-5131507,-5484026,-1040768 
0,-5292312,-5206075,-5215081,-2597492,-5103942,-5132879,-5485355,-1046422 
0,-5296225,-5202892,-5223235,-2598762,-5101552,-5130101,-5481824,-1055753 
0,-5305239,-5200102,-5237797,-2621622,-5099332,-5127197,-5478536,-1056937 
0,-5307171,-5201284,-5239261,-2635699,-5100181,-5127969,-5479785,-1048897 
0,-5299247,-5205286,-5225103,-2622819,-5103373,-5131877,-5484324,-1046224 
0,-5292519,-5206234,-5215452,-2601943,-5104226,-5133176,-5485452,-1054596 
0,-5296566,-5202903,-5223828,-2603204,-5101766,-5130232,-5481754,-1062612 
0,-5305504,-5200111,-5238200,-2626017,-5099689,-5127392,-5478551,-1063717 
0,-5307102,-5201348,-5239101,-2639652,-5100424,-5128159,-5479953,-1056477 
0,-5298820,-5205266,-5224357,-2623859,-5103433,-5131811,-5484326,-1049905 
0,-5292241,-5205999,-5215012,-2600851,-5103860,-5132885,-5485210,-1053852 
0,-5296637,-5202701,-5223981,-2603351,-5101366,-5129963,-5481504,-1062475 
0,-5305611,-5200123,-5238319,-2626484,-5099443,-5127263,-5478559,-1063186 
0,-5307009,-5201581,-5238862,-2639297,-5100602,-5128352,-5480161,-1055372 
0,-5298426,-5205284,-5223775,-2621777,-5103382,-5131770,-5484363,-1047587 
0,-5292117,-5205944,-5214819,-2595461,-5103774,-5132777,-5485072,-1045296 
0,-5296818,-5202577,-5224274,-2597239,-5101202,-5129753,-5481343,-1050789 
0,-5305524,-5199854,-5238192,-2620086,-5099094,-5126851,-5478412,-1050443 
0,-5306517,-5201380,-5237951,-2630287,-5100202,-5128006,-5480106,-1039272 
0,-5297904,-5205171,-5222947,-2612581,-5103246,-5131843,-5484346,-1031806 
0,-5291917,-5205650,-5214666,-2590727,-5103808,-5132781,-5484944,-1036381 
0,-5296840,-5202222,-5224486,-2595059,-5101252,-5129662,-5481057,-1044966 
0,-5305566,-5199654,-5238476,-2619277,-5099257,-5127008,-5478152,-1046287 
0,-5306326,-5201263,-5237877,-2630495,-5100544,-5128325,-5480006,-1038091 
0,-5297604,-5205095,-5222544,-2611808,-5103479,-5132012,-5484312,-1030546 
0,-5291894,-5205504,-5214809,-2590436,-5103836,-5132835,-5484829,-1035509 
0,-5297199,-5202184,-5225195,-2596595,-5101231,-5129695,-5481012,-1045421 
0,-5306072,-5199944,-5239271,-2622237,-5099539,-5127298,-5478357,-1048814 
0,-5306452,-5201729,-5238079,-2633934,-5100787,-5128594,-5480319,-1042879 
0,-5297437,-5205377,-5222429,-2613376,-5103514,-5132092,-5484518,-1033701 
0,-5292101,-5205586,-5215271,-2593488,-5103777,-5132793,-5484832,-1040999 
0,-5297529,-5202087,-5225776,-2599272,-5101125,-5129603,-5480967,-1048802 
0,-5306206,-5199756,-5239336,-2623083,-5099349,-5127148,-5478360,-1048661 
0,-5306303,-5201636,-5237686,-2632657,-5100854,-5128663,-5480437,-1040053 
0,-5297314,-5205375,-5222155,-2613417,-5103690,-5132287,-5484676,-1034194 
0,-5292078,-5205411,-5215289,-2593024,-5103738,-5132664,-5484761,-1040041 
0,-5297833,-5202069,-5226303,-2600491,-5101107,-5129521,-5480907,-1049454 
0,-5306459,-5199986,-5239749,-2625566,-5099564,-5127210,-5478467,-1050958 
0,-5306131,-5201921,-5237393,-2635144,-5100866,-5128692,-5480594,-1043786 
0,-5296872,-5205604,-5221426,-2612693,-5103477,-5132269,-5484782,-1033996 
0,-5292054,-5205565,-5215261,-2591936,-5103624,-5132689,-5484739,-1038372 
0,-5298024,-5202064,-5226566,-2599805,-5100897,-5129416,-5480772,-1046927 
0,-5306461,-5199992,-5239537,-2621987,-5099212,-5127073,-5478461,-1043801 
0,-5305944,-5202089,-5236943,-2630369,-5100889,-5128779,-5480759,-1035732 
0,-5296773,-5205732,-5221309,-2610709,-5103696,-5132402,-5484904,-1031659 
0,-5292178,-5205516,-5215562,-2591359,-5103623,-5132597,-5484746,-1037624 
0,-5298386,-5201970,-5227129,-2599452,-5100986,-5129387,-5480766,-1045028 
0,-5306887,-5200117,-5240163,-2623889,-5099627,-5127355,-5478617,-1045176 
0,-5305864,-5202203,-5236731,-2630872,-5101074,-5129062,-5480952,-1036273 
