status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
1,-5046486,-5007692,-5241684,-2782941,-4860060,-4750103,-5262964,-920997 
1,-5056289,-5005822,-5239939,-2798383,-4857802,-4747003,-5266885,-920312 
1,-5055606,-5007818,-5241867,-2804758,-4860032,-4749274,-5269454,-913286 
1,-5045651,-5012157,-5245864,-2792549,-4864693,-4754909,-5267881,-909162 
1,-5040072,-5011704,-5245299,-2779406,-4864352,-4755167,-5263562,-914857 
1,-5046599,-5007762,-5241518,-2783577,-4859978,-4750264,-5262929,-921915 
1,-5056152,-5005779,-5239637,-2799522,-4857378,-4747009,-5266629,-921952 
1,-5055614,-5008427,-5242049,-2806646,-4860124,-4749293,-5269573,-917017 
1,-5045400,-5012492,-5245756,-2791737,-4864357,-4754572,-5267869,-909004 
1,-5040380,-5011873,-5245433,-2778496,-4864325,-4755206,-5263659,-913490 
1,-5047142,-5007684,-5241665,-2783207,-4860053,-4750276,-5263091,-920442 
1,-5056339,-5005544,-5239586,-2799405,-4857149,-4746792,-5266911,-920924 
1,-5055598,-5008260,-5242174,-2804200,-4859979,-4749474,-5270031,-912455 
1,-5045414,-5012304,-5246070,-2790745,-4864812,-4754824,-5268157,-907726 
1,-5040527,-5011788,-5245527,-2778509,-4864626,-4755009,-5263611,-914425 
1,-5047290,-5007592,-5241445,-2784197,-4859956,-4749953,-5262945,-922783 
1,-5056155,-5005529,-5239429,-2798912,-4857268,-4746827,-5266549,-920332 
1,-5055239,-5008505,-5242259,-2804316,-4860537,-4749889,-5269616,-913248 
1,-5044893,-5012460,-5245839,-2790003,-4864767,-4755005,-5267859,-908117 
1,-5040646,-5011766,-5245347,-2778607,-4864257,-4755098,-5264144,-915720 
1,-5047532,-5007349,-5241246,-2785002,-4859539,-4749824,-5263286,-924255 
1,-5056611,-5005714,-5239677,-2800157,-4857313,-4746882,-5267294,-922094 
1,-5055302,-5008838,-5242578,-2804573,-4860661,-4750171,-5269900,-913985 
1,-5044692,-5012497,-5246010,-2789129,-4864916,-4755221,-5267539,-907859 
1,-5040505,-5011762,-5245263,-2776049,-4864116,-4754955,-5263652,-912651 
1,-5048006,-5007779,-5241426,-2782932,-4859798,-4749842,-5263596,-920920 
1,-5056772,-5005952,-5239677,-2800715,-4857819,-4746814,-5267192,-923188 
1,-5054724,-5008689,-5242232,-2803567,-4860712,-4749648,-5269667,-913192 
1,-5044774,-5012881,-5246295,-2788786,-4865107,-4755254,-5268337,-908582 
1,-5040823,-5011722,-5245485,-2776754,-4864436,-4755225,-5264014,-914798 
1,-5048114,-5007419,-5241302,-2783280,-4859734,-4749822,-5263216,-921427 
1,-5056611,-5005606,-5239496,-2798510,-4857462,-4746672,-5266870,-918831 
1,-5054563,-5008627,-5242391,-2801650,-4860730,-4750111,-5269682,-910406 
1,-5044202,-5012512,-5246173,-2786967,-4865287,-4755511,-5267556,-906589 
1,-5040584,-5011505,-5245137,-2776170,-4864190,-4754949,-5263681,-914807 
1,-5048367,-5007416,-5241017,-2782971,-4858968,-4749486,-5263896,-921696 
1,-5056895,-5005904,-5239501,-2798251,-4857151,-4746824,-5267626,-919112 
1,-5054439,-5008927,-5242505,-2801644,-4860611,-4750272,-5269709,-911282 
1,-5044106,-5012631,-5246208,-2788681,-4865478,-4755622,-5267321,-911178 
1,-5040911,-5011539,-5245294,-2779207,-4864659,-4754917,-5263733,-921122 
1,-5048429,-5007039,-5240886,-2784047,-4859366,-4749200,-5263625,-923874 
1,-5056787,-5005494,-5239264,-2798920,-4857231,-4746547,-5267486,-920274 
1,-5054094,-5008761,-5242332,-2801327,-4860585,-4750151,-5269662,-911819 
1,-5044117,-5012861,-5246413,-2786187,-4865341,-4755635,-5267952,-908729 
1,-5041105,-5011646,-5245324,-2774897,-4864503,-4754872,-5264154,-914962 
1,-5048738,-5007259,-5240849,-2783076,-4859410,-4749322,-5263369,-922459 
1,-5056878,-5005781,-5239432,-2798269,-4857720,-4746718,-5267104,-919118 
1,-5054057,-5009159,-5242722,-2800967,-4861114,-4750588,-5269707,-911712 
1,-5043564,-5012625,-5246247,-2784597,-4865053,-4755421,-5267446,-907935 
