status, ch0, ch1, ch2, ch3, ch4, ch5, ch6, ch7 
0,-5085106,-5044641,-5281012,-2949751,-4878873,-4781850,-5325357,-920410 
0,-5075761,-5049280,-5285886,-2939806,-4884355,-4788039,-5325552,-914433 
0,-5067641,-5050087,-5286641,-2923649,-4885736,-4789936,-5320797,-919237 
0,-5071880,-5045884,-5282134,-2924113,-4880908,-4784814,-5318426,-927238 
0,-5082478,-5042909,-5279121,-2939669,-4876844,-4780239,-5321839,-927513 
0,-5084977,-5044984,-5281215,-2949463,-4878696,-4782126,-5325591,-919904 
0,-5075546,-5049802,-5286047,-2938261,-4884447,-4788409,-5325186,-913257 
0,-5067279,-5049953,-5286241,-2922324,-4885329,-4789764,-5320326,-918611 
0,-5072116,-5045787,-5282144,-2924017,-4880632,-4785004,-5318389,-927811 
0,-5082742,-5043089,-5279376,-2939907,-4877122,-4780552,-5321740,-928239 
0,-5085133,-5045454,-5281748,-2949511,-4879667,-4782628,-5325964,-920808 
0,-5075554,-5050027,-5286379,-2938695,-4885175,-4788686,-5325290,-915361 
0,-5067771,-5049999,-5286571,-2922380,-4885668,-4789829,-5320334,-920138 
0,-5072891,-5045697,-5282443,-2923971,-4880420,-4784568,-5317844,-928300 
0,-5083065,-5043182,-5279425,-2939987,-4877112,-4780554,-5322448,-928265 
0,-5084947,-5045521,-5281466,-2949281,-4879306,-4782464,-5326151,-920776 
0,-5074976,-5049853,-5285912,-2937645,-4884422,-4788124,-5325017,-914752 
0,-5067330,-5049613,-5286020,-2922286,-4884921,-4789099,-5320273,-920306 
0,-5072487,-5045280,-5281754,-2924640,-4880166,-4784068,-5318353,-928451 
0,-5083177,-5042797,-5279320,-2940321,-4877058,-4780158,-5322224,-927717 
0,-5084949,-5045356,-5281881,-2948808,-4879740,-4782661,-5326493,-919435 
0,-5074722,-5049692,-5286230,-2937159,-4884824,-4788511,-5325371,-914064 
0,-5067211,-5049436,-5285866,-2921786,-4885109,-4788998,-5320271,-919870 
0,-5072822,-5045324,-5281736,-2924569,-4880315,-4783834,-5318272,-928139 
0,-5083621,-5043081,-5279419,-2940971,-4877034,-4780034,-5321999,-928052 
0,-5084829,-5045440,-5281820,-2949183,-4879669,-4782355,-5326604,-920560 
0,-5074486,-5049859,-5286219,-2937204,-4884732,-4788351,-5325241,-915442 
0,-5067382,-5049693,-5286052,-2922267,-4885023,-4789079,-5320284,-921666 
0,-5073088,-5045361,-5281753,-2924849,-4880020,-4783787,-5318649,-928907 
0,-5083634,-5043102,-5279431,-2940479,-4876946,-4780087,-5322222,-927091 
0,-5084898,-5045867,-5282167,-2948519,-4879998,-4782805,-5325941,-919212 
0,-5074426,-5050032,-5286404,-2935726,-4885157,-4788549,-5325244,-913722 
0,-5067456,-5049679,-5285986,-2920703,-4884999,-4789034,-5320676,-919923 
0,-5073764,-5045556,-5281873,-2924572,-4880007,-4783699,-5319204,-928667 
0,-5084207,-5043366,-5279785,-2941209,-4877382,-4780231,-5323054,-928156 
0,-5084812,-5045828,-5282230,-2948139,-4880116,-4782958,-5326839,-918909 
0,-5074321,-5049963,-5286519,-2934859,-4885322,-4788762,-5325439,-913474 
0,-5067714,-5049476,-5286154,-2920337,-4885098,-4789190,-5320579,-920046 
0,-5073762,-5045067,-5281682,-2924093,-4879898,-4783864,-5319070,-927747 
0,-5084292,-5043070,-5279711,-2940317,-4877286,-4780364,-5322867,-926616 
0,-5084712,-5045759,-5282296,-2947152,-4880059,-4782981,-5326411,-918346 
0,-5074002,-5049917,-5286319,-2933264,-4884900,-4788612,-5325035,-912609 
0,-5067969,-5049612,-5286162,-2919031,-4885073,-4789072,-5320571,-919133 
0,-5074177,-5045241,-5281590,-2923562,-4880096,-4783668,-5318556,-926932 
0,-5084264,-5043016,-5279449,-2940410,-4877338,-4780192,-5322725,-926364 
0,-5084447,-5045688,-5282243,-2946743,-4880196,-4783156,-5326427,-917751 
0,-5074302,-5050340,-5287006,-2933150,-4885668,-4789202,-5325160,-912681 
0,-5067648,-5049322,-5286039,-2919063,-4885119,-4789004,-5320612,-919311 
0,-5074040,-5044681,-5281439,-2923584,-4879854,-4783307,-5318967,-926612 
0,-5084342,-5042747,-5279483,-2940513,-4877364,-4780014,-5323074,-925843 
0,-5084440,-5045882,-5282556,-2947443,-4880672,-4783389,-5326732,-918571 
0,-5073756,-5050181,-5286789,-2933276,-4885737,-4789262,-5324770,-913901 
0,-5067701,-5049174,-5285936,-2918965,-4884859,-4789131,-5319467,-920171 
0,-5074677,-5044889,-5281581,-2924351,-4879925,-4783751,-5318950,-928011 
0,-5084465,-5043074,-5279381,-2941078,-4877277,-4780429,-5323287,-926518 
0,-5084100,-5046096,-5282384,-2946674,-4880416,-4783473,-5326845,-917868 
0,-5073514,-5050302,-5286725,-2932023,-4885462,-4789083,-5325117,-913004 
0,-5067879,-5049376,-5285912,-2918690,-4884804,-4788729,-5320198,-920553 
0,-5074726,-5044886,-5281389,-2924162,-4879659,-4783064,-5318987,-927727 
0,-5084666,-5043125,-5279302,-2940448,-4877252,-4780143,-5323183,-925433 
0,-5084106,-5046154,-5282522,-2946299,-4880836,-4783496,-5326702,-917761 
0,-5073489,-5050602,-5286995,-2932377,-4885999,-4789361,-5325226,-914539 
0,-5067864,-5049424,-5285862,-2918887,-4885118,-4788901,-5319804,-921702 
0,-5075187,-5044917,-5281494,-2924718,-4879932,-4783500,-5318794,-928911 
0,-5084974,-5043327,-5279623,-2941526,-4877614,-4780534,-5323755,-927276 
0,-5084097,-5046481,-5282759,-2946156,-4881131,-4783731,-5326910,-918483 
0,-5073011,-5050395,-5286793,-2930264,-4885736,-4789344,-5324759,-912852 
0,-5067952,-5049265,-5285579,-2917408,-4884724,-4788739,-5320231,-920675 
0,-5075445,-5044917,-5281243,-2924185,-4879831,-4783216,-5319377,-928604 
0,-5085364,-5043308,-5279716,-2941004,-4877649,-4780397,-5323702,-926671 
0,-5084202,-5046604,-5282982,-2945866,-4881077,-4784081,-5327171,-918520 
0,-5073035,-5050686,-5287087,-2930717,-4885961,-4789667,-5324791,-914761 
0,-5068021,-5049238,-5285736,-2917619,-4884719,-4788733,-5319818,-921897 
0,-5075499,-5044709,-5281133,-2923937,-4879553,-4783060,-5319212,-928364 
0,-5085346,-5043321,-5279731,-2940859,-4877821,-4780338,-5323384,-926072 
0,-5083980,-5046643,-5283228,-2944879,-4881370,-4783781,-5326324,-917069 
0,-5072666,-5050539,-5287016,-2929098,-4885742,-4789346,-5324312,-913021 
0,-5067996,-5049144,-5285477,-2916803,-4884356,-4788409,-5319589,-920975 
0,-5075882,-5044752,-5281031,-2924232,-4879110,-4782595,-5319406,-928267 
0,-5085530,-5043582,-5279703,-2941133,-4877261,-4779955,-5323841,-925919 
0,-5083669,-5047065,-5283214,-2944842,-4881132,-4784006,-5326634,-917032 
0,-5072526,-5050776,-5287104,-2928825,-4885911,-4789600,-5324162,-913253 
0,-5068341,-5049171,-5285676,-2916571,-4884608,-4788560,-5319561,-921051 
0,-5076163,-5044741,-5280991,-2924396,-4879266,-4782875,-5319763,-927947 
0,-5085478,-5043358,-5279517,-2941526,-4877115,-4780106,-5323436,-925615 
0,-5083121,-5046841,-5282954,-2944892,-4880702,-4783827,-5326282,-917009 
0,-5072212,-5050873,-5287221,-2929029,-4885796,-4789581,-5324117,-913911 
0,-5068383,-5049102,-5285624,-2917504,-4884521,-4788469,-5319752,-922509 
0,-5076202,-5044329,-5280830,-2925315,-4879071,-4782638,-5319531,-928747 
0,-5085352,-5043084,-5279468,-2941942,-4877091,-4780102,-5323502,-925399 
0,-5082876,-5046658,-5282998,-2945062,-4880801,-4784136,-5326185,-917004 
0,-5071717,-5050540,-5287024,-2928737,-4885514,-4789604,-5323799,-913980 
0,-5068244,-5048955,-5285656,-2917129,-4884252,-4788565,-5319563,-922171 
0,-5076375,-5044414,-5280854,-2925821,-4878926,-4782684,-5319420,-929351 
0,-5085168,-5043235,-5279407,-2942774,-4876884,-4779926,-5323619,-926297 
0,-5082379,-5046891,-5282954,-2945216,-4880865,-4783959,-5326216,-917376 
0,-5071472,-5050851,-5287048,-2928629,-4885778,-4789461,-5323856,-914704 
0,-5067942,-5048964,-5285231,-2917048,-4884199,-4788121,-5319091,-922621 
0,-5076324,-5044204,-5280579,-2925819,-4878876,-4782254,-5318857,-929254 
0,-5085537,-5043210,-5279659,-2943097,-4877066,-4780036,-5323262,-926300 
0,-5082359,-5046926,-5283209,-2945183,-4881144,-4784237,-5326816,-917518 
0,-5071243,-5050461,-5286871,-2928139,-4885444,-4789794,-5324056,-914641 
0,-5068017,-5048512,-5285072,-2916981,-4883791,-4788221,-5319197,-922538 
0,-5076446,-5044036,-5280385,-2926265,-4878457,-4782215,-5319265,-928711 
0,-5084954,-5042726,-5278976,-2943025,-4876307,-4779890,-5323471,-925059 
0,-5081664,-5046668,-5283001,-2944489,-4880964,-4784281,-5325942,-915713 
0,-5070481,-5050219,-5286748,-2927381,-4885582,-4789661,-5323016,-913067 
0,-5067673,-5048100,-5284723,-2916891,-4883328,-4787834,-5318599,-921607 
0,-5076774,-5043834,-5280314,-2926881,-4878234,-4782001,-5319304,-928310 
0,-5085390,-5043015,-5279147,-2944164,-4876859,-4779934,-5323442,-924942 
0,-5081819,-5046774,-5283069,-2945216,-4881039,-4784451,-5325642,-915532 
0,-5070384,-5050218,-5286743,-2927880,-4885668,-4789540,-5323342,-913569 
0,-5067935,-5048184,-5284764,-2918361,-4883820,-4787881,-5318773,-923360 
0,-5077031,-5043807,-5280230,-2928964,-4878151,-4782024,-5318994,-930303 
0,-5085406,-5043015,-5279191,-2945683,-4876486,-4779794,-5323616,-926256 
0,-5081664,-5047150,-5283231,-2946346,-4881109,-4784498,-5326079,-917067 
0,-5070484,-5050682,-5287007,-2928619,-4885841,-4789860,-5323879,-914966 
0,-5067916,-5048071,-5284621,-2918534,-4883382,-4787740,-5318588,-923694 
0,-5077097,-5043550,-5280004,-2928769,-4877993,-4781659,-5319377,-929323 
0,-5085649,-5043231,-5279503,-2945957,-4877140,-4780186,-5324199,-925046 
1,-5081156,-5047087,-5283390,-2945836,-4881472,-4784830,-5325934,-915739 
1,-5070009,-5050336,-5286946,-2927499,-4885798,-4790039,-5322686,-913882 
1,-5068306,-5048174,-5284694,-2917835,-4883489,-4787733,-5318749,-922914 
1,-5077582,-5044039,-5280286,-2929345,-4878542,-4782052,-5319842,-929546 
1,-5085566,-5043115,-5279400,-2946700,-4876902,-4780390,-5324109,-926018 
1,-5080921,-5046874,-5283399,-2946402,-4881554,-4784972,-5325976,-916972 
1,-5069824,-5050187,-5286926,-2928070,-4885927,-4789936,-5322627,-915301 
1,-5068284,-5047849,-5284581,-2919157,-4883502,-4787589,-5318453,-924858 
1,-5077991,-5043719,-5280244,-2930796,-4878399,-4781936,-5319459,-930497 
1,-5085408,-5043118,-5279133,-2947752,-4877062,-4780154,-5323814,-926104 
1,-5080668,-5047186,-5283393,-2946747,-4881642,-4784906,-5325511,-916856 
1,-5070147,-5050734,-5287192,-2928132,-4885989,-4789957,-5322630,-915264 
1,-5068607,-5048258,-5284576,-2919062,-4883411,-4787737,-5319381,-923879 
1,-5078051,-5043679,-5279927,-2930689,-4878098,-4781816,-5319612,-929108 
1,-5085580,-5043145,-5279176,-2947413,-4876959,-4780074,-5324131,-924547 
1,-5080532,-5047297,-5283487,-2946200,-4881979,-4785197,-5326013,-915406 
1,-5069588,-5050334,-5286872,-2927922,-4886034,-4789871,-5322842,-914907 
1,-5068249,-5047426,-5284192,-2919533,-4883311,-4787158,-5318476,-924688 
1,-5078034,-5043133,-5279576,-2931917,-4877743,-4781375,-5319782,-930125 
1,-5085499,-5043040,-5279179,-2948713,-4876894,-4780039,-5324182,-924949 
1,-5080191,-5047507,-5283577,-2946969,-4881894,-4785213,-5325927,-915807 
1,-5069543,-5050658,-5287181,-2928490,-4886348,-4790173,-5322851,-915804 
1,-5068787,-5047766,-5284512,-2920189,-4883462,-4787539,-5318857,-925235 
1,-5078567,-5043526,-5279915,-2932753,-4878103,-4781554,-5319935,-930596 
1,-5085749,-5043343,-5279416,-2949802,-4877116,-4780052,-5324382,-926302 
1,-5080188,-5047676,-5283842,-2946556,-4882022,-4785401,-5326052,-915882 
1,-5069667,-5050886,-5287407,-2927356,-4886429,-4790542,-5323233,-915388 
1,-5069331,-5048110,-5284772,-2919616,-4883719,-4787794,-5319074,-925380 
1,-5079276,-5043804,-5280204,-2932711,-4878235,-4781654,-5319772,-930622 
1,-5085850,-5043438,-5279506,-2949568,-4877239,-4780242,-5324716,-925534 
1,-5080144,-5047818,-5284187,-2946341,-4882478,-4785634,-5326291,-915586 
1,-5070056,-5051158,-5288074,-2926752,-4886907,-4790713,-5323574,-914802 
1,-5069541,-5048089,-5284742,-2919333,-4883592,-4787701,-5319475,-924824 
1,-5079248,-5043611,-5279812,-2933315,-4877901,-4781562,-5320009,-930616 
1,-5086036,-5043606,-5279649,-2950094,-4877253,-4780512,-5324043,-925194 
1,-5079887,-5048223,-5284339,-2946345,-4882496,-4786068,-5326379,-915348 
1,-5069494,-5051214,-5287637,-2926797,-4886490,-4790567,-5323250,-915551 
1,-5069631,-5048150,-5284606,-2919504,-4883448,-4787361,-5318984,-925043 
1,-5079435,-5043746,-5279717,-2933842,-4877674,-4781151,-5320439,-930855 
1,-5085822,-5043576,-5279380,-2950386,-4876942,-4780199,-5324722,-925085 
1,-5079693,-5048047,-5284318,-2946757,-4882639,-4786137,-5326455,-915979 
1,-5069537,-5051055,-5287771,-2927170,-4886882,-4790808,-5322975,-916617 
1,-5069842,-5047879,-5284544,-2920051,-4883297,-4787425,-5319128,-926310 
1,-5079900,-5043520,-5279920,-2934055,-4877926,-4781466,-5320469,-930731 
1,-5085931,-5043526,-5279628,-2950576,-4877489,-4780342,-5324239,-924736 
1,-5079480,-5048192,-5284431,-2945976,-4882582,-4786052,-5325503,-915192 
1,-5069183,-5051176,-5287659,-2925845,-4886687,-4790560,-5323275,-916032 
1,-5070049,-5048056,-5284598,-2919423,-4883389,-4787300,-5319656,-925657 
1,-5079838,-5043297,-5279489,-2934149,-4877133,-4781084,-5320269,-929902 
1,-5086259,-5043634,-5279860,-2951335,-4877246,-4780608,-5324879,-924902 
1,-5079396,-5048243,-5284775,-2946427,-4882911,-4786372,-5326174,-915969 
1,-5069035,-5050845,-5287709,-2925328,-4886917,-4790612,-5322568,-916020 
1,-5069988,-5047535,-5284302,-2919009,-4883494,-4787147,-5319041,-925744 
1,-5080077,-5043238,-5279499,-2934802,-4877581,-4781247,-5320308,-930822 
1,-5085877,-5043606,-5279612,-2951107,-4877221,-4780604,-5324839,-924332 
1,-5079037,-5048522,-5284838,-2945112,-4882996,-4786619,-5326344,-914617 
1,-5069457,-5051534,-5288347,-2924999,-4887189,-4791164,-5323129,-916053 
1,-5070727,-5048188,-5284968,-2919376,-4883542,-4787499,-5319681,-926555 
1,-5080654,-5043604,-5279869,-2935069,-4877781,-4781162,-5320837,-931011 
1,-5085911,-5043799,-5279734,-2951249,-4877201,-4780341,-5324977,-924111 
1,-5078882,-5048749,-5285067,-2944698,-4883196,-4786675,-5326580,-914338 
1,-5069264,-5051419,-5288383,-2924072,-4887271,-4791319,-5322962,-915738 
1,-5070926,-5047852,-5284882,-2918745,-4883339,-4787327,-5319249,-926199 
1,-5080986,-5043616,-5279968,-2935386,-4877687,-4781282,-5321474,-931251 
1,-5085877,-5043815,-5279883,-2951511,-4877341,-4780501,-5325066,-924692 
1,-5078782,-5048854,-5285294,-2944078,-4883108,-4786652,-5326709,-914274 
1,-5069379,-5051647,-5288601,-2923396,-4887162,-4791284,-5322840,-915951 
1,-5071273,-5048081,-5284966,-2918844,-4883457,-4787364,-5319304,-927206 
1,-5081359,-5043633,-5279961,-2934997,-4877741,-4781093,-5321292,-931092 
1,-5086124,-5043937,-5280137,-2950787,-4877543,-4780799,-5325006,-923916 
1,-5078637,-5048997,-5285516,-2943666,-4883499,-4787242,-5326292,-914868 
1,-5069611,-5051721,-5288940,-2922722,-4887542,-4791643,-5323391,-916651 
1,-5071502,-5047982,-5284947,-2918083,-4883523,-4787450,-5320040,-927034 
1,-5081647,-5043757,-5279950,-2935260,-4877839,-4781261,-5321397,-931487 
1,-5086222,-5044491,-5280321,-2950451,-4877668,-4781064,-5325414,-923691 
1,-5078506,-5049512,-5285824,-2941821,-4883952,-4787729,-5326819,-913207 
1,-5069431,-5051761,-5288857,-2920609,-4887611,-4791785,-5323129,-915561 
