6[-8282564, -7649682, -7745697, -7658021, -8102849, -8148702, -8321139, -8388608]
6[-8283913, -7650066, -7733791, -7658379, -8102706, -8148588, -8321020, -8388608]
6[-8283581, -7650207, -7740040, -7658424, -8102586, -8148487, -8320921, -8388608]
6[-8281857, -7649836, -7751785, -7658136, -8102324, -8148251, -8320679, -8388608]
6[-8281102, -7649867, -7748317, -7658153, -8102091, -8148037, -8320467, -8388608]
6[-8281794, -7649851, -7735782, -7658288, -8101886, -8147856, -8320286, -8388608]
6[-8283097, -7649977, -7724079, -7658320, -8101735, -8147724, -8320154, -8388608]
6[-8282762, -7650269, -7730734, -7658443, -8101648, -8147659, -8320081, -8388608]
6[-8281035, -7649926, -7742632, -7658287, -8101450, -8147481, -8319903, -8388608]
6[-8280424, -7649901, -7738989, -7658322, -8101324, -8147381, -8319802, -8388608]
6[-8281216, -7650023, -7726557, -7658229, -8101156, -8147237, -8319651, -8388608]
6[-8282412, -7649934, -7715104, -7658332, -8100930, -8147035, -8319446, -8388608]
6[-8281872, -7650287, -7722385, -7658657, -8100712, -8146834, -8319247, -8388608]
6[-8280326, -7650721, -7733544, -7658786, -8100604, -8146749, -8319164, -8388608]
6[-8279601, -7649896, -7729044, -7658161, -8100352, -8146521, -8318934, -8388608]
6[-8280210, -7649857, -7716469, -7658274, -8099974, -8146167, -8318576, -8388608]
6[-8281512, -7650499, -7705076, -7658788, -8099816, -8146028, -8318440, -8388608]
6[-8280983, -7650575, -7712494, -7658730, -8099636, -8145875, -8318281, -8388608]
6[-8279335, -7650666, -7723359, -7658900, -8099456, -8145714, -8318119, -8388608]
6[-8278798, -7650639, -7718459, -7658865, -8099322, -8145602, -8318009, -8388608]
6[-8279588, -7650636, -7705675, -7658984, -8099137, -8145446, -8317848, -8388608]
6[-8280816, -7650909, -7694249, -7659126, -8098937, -8145269, -8317662, -8388608]
6[-8280248, -7650636, -7701214, -7659075, -8098728, -8145079, -8317475, -8388608]
6[-8278616, -7650706, -7712368, -7659012, -8098564, -8144939, -8317332, -8388608]
6[-8277960, -7650942, -7708093, -7659096, -8098344, -8144742, -8317137, -8388608]
6[-8278777, -7650854, -7694921, -7659346, -8098167, -8144587, -8316983, -8388608]
6[-8280096, -7651381, -7683642, -7659505, -8098036, -8144481, -8316867, -8388608]
6[-8279596, -7651718, -7690591, -7659872, -8097930, -8144401, -8316785, -8388608]
