0,[0, 0, 0, 0, 0, 0, 0, 0]
6,[-7736916, -7733751, -7758285, -7742131, -7737821, -7803903, -7722602, -8388608]
6,[-7751571, -7733179, -7745892, -7741449, -7736414, -7803669, -7722933, -8388608]
6,[-7766764, -7733402, -7738194, -7741734, -7737394, -7803437, -7723224, -8388608]
6,[-7756901, -7733221, -7749472, -7741715, -7737614, -7803109, -7723436, -8388608]
6,[-7738793, -7731699, -7760577, -7740990, -7735155, -7802926, -7723863, -8388608]
6,[-7737268, -7733021, -7754747, -7741409, -7737051, -7802746, -7724226, -8388608]
6,[-7751766, -7733429, -7742177, -7741481, -7737258, -7802387, -7724389, -8388608]
6,[-7766729, -7733268, -7734781, -7741872, -7737412, -7802025, -7724572, -8388608]
6,[-7756886, -7733222, -7746232, -7741807, -7737891, -7801508, -7724602, -8388608]
6,[-7738289, -7731643, -7756822, -7741064, -7736241, -7801237, -7724893, -8388608]
6,[-7737036, -7732982, -7750799, -7741220, -7736366, -7801013, -7725222, -8388608]
6,[-7751743, -7732923, -7738031, -7740954, -7736936, -7800512, -7725300, -8388608]
6,[-7766187, -7732722, -7730757, -7741166, -7736623, -7800004, -7725342, -8388608]
6,[-7755829, -7732891, -7742110, -7741362, -7737604, -7799370, -7725252, -8388608]
6,[-7737491, -7731884, -7752452, -7740962, -7736566, -7798951, -7725367, -8388608]
6,[-7736605, -7732932, -7746014, -7741256, -7737252, -7798424, -7725396, -8388608]
6,[-7751495, -7732725, -7729945, -7741097, -7737082, -7797867, -7725381, -8388608]
6,[-7764676, -7734837, -7715752, -7743426, -7743057, -7796389, -7724364, -8388608]
6,[-7752436, -7735073, -7742214, -7743600, -7743387, -7793959, -7722407, -8388608]
6,[-7735442, -7732618, -7771973, -7741579, -7737967, -7792570, -7721509, -8388608]
6,[-7736582, -7732271, -7767874, -7740636, -7735779, -7792056, -7721576, -8388608]
6,[-7752081, -7731916, -7755170, -7740337, -7735511, -7791806, -7721824, -8388608]
6,[-7766026, -7732401, -7748512, -7740696, -7736647, -7791437, -7721969, -8388608]
6,[-7755027, -7732137, -7760281, -7740656, -7736937, -7790891, -7721976, -8388608]
6,[-7736786, -7731397, -7770027, -7740646, -7736952, -7790372, -7722011, -8388608]
6,[-7736563, -7732628, -7763173, -7740694, -7736792, -7789859, -7722032, -8388608]
6,[-7751995, -7731950, -7750194, -7740393, -7735642, -7789416, -7722044, -8388608]
6,[-7765611, -7731826, -7743782, -7740212, -7735959, -7788960, -7722142, -8388608]
6,[-7754544, -7731406, -7755836, -7740012, -7735586, -7788517, -7722253, -8388608]
6,[-7736292, -7730854, -7765481, -7740039, -7735594, -7788099, -7722314, -8388608]
6,[-7736216, -7731841, -7758487, -7740094, -7735732, -7787650, -7722365, -8388608]
6,[-7751732, -7731901, -7745300, -7740340, -7736526, -7787061, -7722352, -8388608]
6,[-7764659, -7731956, -7738796, -7740405, -7737235, -7786232, -7722099, -8388608]
6,[-7753002, -7731834, -7750697, -7740134, -7736484, -7785494, -7721885, -8388608]
6,[-7735131, -7730714, -7760081, -7739983, -7735522, -7784953, -7721816, -8388608]
6,[-7735606, -7731579, -7752914, -7739651, -7735451, -7784489, -7721875, -8388608]
6,[-7751555, -7731272, -7739959, -7739381, -7735144, -7784119, -7722000, -8388608]
6,[-7764469, -7731272, -7734165, -7739561, -7735693, -7783671, -7722086, -8388608]
6,[-7752636, -7730684, -7746472, -7739260, -7734867, -7783208, -7722115, -8388608]
6,[-7734890, -7730339, -7755664, -7739484, -7735251, -7782747, -7722155, -8388608]
6,[-7735594, -7731221, -7748358, -7739321, -7735264, -7782273, -7722202, -8388608]
6,[-7751637, -7731017, -7735164, -7739025, -7734970, -7781814, -7722291, -8388608]
6,[-7764041, -7730878, -7729536, -7739274, -7735626, -7781230, -7722257, -8388608]
6,[-7751674, -7730918, -7741995, -7739394, -7735725, -7780616, -7722117, -8388608]
6,[-7734252, -7729521, -7751058, -7738661, -7733852, -7780357, -7722374, -8388608]
6,[-7735322, -7731059, -7743701, -7739257, -7735142, -7780058, -7722624, -8388608]
6,[-7751401, -7731197, -7726683, -7739284, -7736221, -7779473, -7722542, -8388608]
6,[-7762133, -7733222, -7714847, -7741924, -7741914, -7777598, -7721386, -8388608]
6,[-7747420, -7733899, -7743086, -7742143, -7742910, -7774705, -7721273, -8388608]
6,[-7732131, -7732621, -7769594, -7740777, -7739315, -7772702, -7721048, -8388608]
6,[-7735489, -7731178, -7763305, -7739341, -7735743, -7771662, -7720003, -8388608]
6,[-7751909, -7731024, -7749938, -7739101, -7735059, -7771225, -7719641, -8388608]
6,[-7763489, -7730714, -7745024, -7738938, -7734567, -7770814, -7719745, -8388608]
6,[-7750599, -7730056, -7758506, -7738678, -7734182, -7770449, -7719873, -8388608]
