0[-7595781, -7590289, -7628804, -7585952, -7600786, -7580197, -7607819, -8388608]
0[-7613863, -7590011, -7604786, -7586647, -7600578, -7585221, -7608092, -8388608]
0[-7621402, -7591482, -7590102, -7589376, -7599465, -7589432, -7610166, -8388608]
0[-7606597, -7592762, -7611253, -7589922, -7597676, -7592975, -7611395, -8388608]
0[-7591271, -7592982, -7637268, -7588600, -7596344, -7596951, -7609894, -8388608]
0[-7596418, -7592331, -7630857, -7588328, -7595971, -7601783, -7610006, -8388608]
0[-7614684, -7592897, -7606743, -7589532, -7595476, -7606471, -7610752, -8388608]
0[-7622157, -7593814, -7591862, -7591616, -7594170, -7610360, -7612712, -8388608]
0[-7607572, -7595442, -7612370, -7592621, -7592136, -7613618, -7613720, -8388608]
0[-7592257, -7596262, -7638172, -7591516, -7590458, -7617173, -7613287, -8388608]
0[-7597166, -7594852, -7632190, -7590732, -7589959, -7621811, -7612396, -8388608]
0[-7615674, -7594798, -7607904, -7591473, -7589702, -7626717, -7613012, -8388608]
0[-7623324, -7595772, -7594116, -7593829, -7588704, -7630934, -7614637, -8388608]
0[-7608660, -7597970, -7615757, -7594918, -7586957, -7634337, -7615660, -8388608]
0[-7593958, -7598286, -7641145, -7593578, -7585589, -7637914, -7615267, -8388608]
0[-7599539, -7596581, -7634764, -7592773, -7585329, -7642661, -7614242, -8388608]
0[-7618362, -7595497, -7611199, -7592737, -7585492, -7654914, -7613902, -8388608]
0[-7626562, -7595334, -7598196, -7593459, -7586021, -7685851, -7614207, -8388608]
0[-7612848, -7596833, -7623961, -7594267, -7586668, -7688816, -7614631, -8388608]
0[-7600882, -7596239, -7649176, -7593993, -7587757, -7683860, -7613430, -8388608]
0[-7608587, -7595961, -7640927, -7594550, -7589621, -7679601, -7613331, -8388608]
0[-7627767, -7595059, -7622321, -7595866, -7591800, -7675645, -7612564, -8388608]
0[-7636662, -7595236, -7605816, -7596949, -7593874, -7671645, -7613977, -8388608]
0[-7621371, -7596761, -7625941, -7596746, -7595060, -7666834, -7615169, -8388608]
0[-7607554, -7596692, -7652836, -7597163, -7596652, -7662395, -7614361, -8388608]
0[-7614844, -7595675, -7645822, -7598622, -7598995, -7658628, -7613308, -8388608]
0[-7632687, -7595571, -7629447, -7600511, -7601797, -7655297, -7612900, -8388608]
0[-7642034, -7596457, -7621719, -7602708, -7605004, -7652290, -7612496, -8388608]
0[-7627564, -7597285, -7631212, -7604831, -7608213, -7649286, -7613296, -8388608]
0[-7613712, -7597315, -7636427, -7606534, -7610919, -7645838, -7614340, -8388608]
0[-7619784, -7596977, -7624784, -7607928, -7613390, -7642149, -7614292, -8388608]
0[-7635114, -7596970, -7600439, -7609127, -7615834, -7638427, -7615326, -8388608]
0[-7642744, -7597286, -7595839, -7609180, -7617488, -7633993, -7616660, -8388608]
0[-7626698, -7598569, -7621826, -7608755, -7618759, -7629236, -7617041, -8388608]
0[-7612323, -7599049, -7649424, -7608763, -7620154, -7624670, -7616404, -8388608]
0[-7619172, -7598234, -7643999, -7609956, -7622301, -7620835, -7615462, -8388608]
0[-7635904, -7598027, -7627597, -7611877, -7625066, -7617578, -7614562, -8388608]
0[-7645038, -7598881, -7620093, -7614181, -7628189, -7614639, -7614562, -8388608]
0[-7630572, -7599744, -7629488, -7616438, -7631360, -7611721, -7614999, -8388608]
0[-7616533, -7599775, -7634827, -7618259, -7633862, -7599894, -7616359, -8388608]
0[-7621914, -7599106, -7620927, -7619227, -7635266, -7570754, -7617606, -8388608]
0[-7635954, -7600961, -7595593, -7618981, -7635579, -7569571, -7619876, -8388608]
0[-7641909, -7602221, -7595943, -7617434, -7635028, -7574302, -7620874, -8388608]
0[-7624958, -7603019, -7619992, -7615772, -7634321, -7578876, -7621172, -8388608]
0[-7609415, -7604002, -7646627, -7614379, -7633697, -7583591, -7621306, -8388608]
0[-7615687, -7602681, -7641406, -7614130, -7633961, -7589124, -7620581, -8388608]
0[-7633625, -7602709, -7617757, -7614124, -7634322, -7594814, -7620924, -8388608]
0[-7640162, -7604275, -7605114, -7612987, -7633938, -7599607, -7622885, -8388608]
0[-7623896, -7605746, -7628343, -7611026, -7632913, -7603812, -7623770, -8388608]
0[-7609173, -7605828, -7653996, -7609661, -7632226, -7608410, -7622813, -8388608]
0[-7615629, -7604711, -7646218, -7609659, -7632543, -7613982, -7622207, -8388608]
0[-7634065, -7603986, -7624354, -7610021, -7633233, -7619919, -7622056, -8388608]
0[-7641159, -7605054, -7609931, -7609626, -7633389, -7625399, -7623839, -8388608]
0[-7625262, -7606667, -7633450, -7608261, -7632892, -7630169, -7624947, -8388608]
0[-7611359, -7607351, -7658031, -7607400, -7632675, -7635087, -7624426, -8388608]
0[-7618253, -7606504, -7648855, -7607462, -7633003, -7640601, -7623927, -8388608]
0[-7636632, -7606246, -7627104, -7607704, -7633535, -7646300, -7624262, -8388608]
0[-7643408, -7607117, -7611996, -7607188, -7633626, -7651573, -7625639, -8388608]
0[-7627315, -7608645, -7634680, -7605627, -7632999, -7656229, -7626708, -8388608]
0[-7613437, -7607765, -7659841, -7604842, -7632846, -7674457, -7625101, -8388608]
0[-7621410, -7605286, -7652233, -7605917, -7634644, -7702519, -7623131, -8388608]
0[-7640869, -7605579, -7635837, -7607773, -7637429, -7702711, -7622355, -8388608]
0[-7649786, -7606184, -7628749, -7610011, -7640633, -7699675, -7622350, -8388608]
0[-7635163, -7607069, -7638726, -7612398, -7643968, -7696802, -7622484, -8388608]
0[-7622587, -7607304, -7643734, -7614441, -7646910, -7693605, -7623249, -8388608]
0[-7629677, -7607306, -7631724, -7616261, -7649621, -7690211, -7623091, -8388608]
0[-7645620, -7607580, -7607345, -7617705, -7652122, -7686771, -7624574, -8388608]
0[-7652834, -7607243, -7605567, -7618017, -7651521, -7682611, -7625462, -8388608]
0[-7636752, -7607207, -7633166, -7618124, -7650210, -7678315, -7625767, -8388608]
0[-7623296, -7607572, -7660161, -7618793, -7648127, -7674302, -7624907, -8388608]
0[-7630546, -7607354, -7653602, -7620659, -7644249, -7671119, -7623367, -8388608]
0[-7647352, -7608324, -7637838, -7623121, -7643726, -7668509, -7623286, -8388608]
0[-7656270, -7609706, -7631434, -7625691, -7643556, -7665997, -7623532, -8388608]
0[-7641466, -7610994, -7641661, -7628297, -7644211, -7663471, -7623815, -8388608]
0[-7628046, -7611462, -7646867, -7630382, -7646382, -7660453, -7624725, -8388608]
0[-7633877, -7611966, -7635490, -7632550, -7644559, -7657589, -7623761, -8388608]
0[-7649447, -7612854, -7611831, -7634636, -7646896, -7654761, -7625196, -8388608]
0[-7656654, -7612631, -7609107, -7635144, -7650061, -7650817, -7626848, -8388608]
0[-7640167, -7611817, -7636567, -7635135, -7652198, -7646413, -7627690, -8388608]
0[-7626334, -7611019, -7663196, -7635814, -7648744, -7642422, -7626241, -8388608]
0[-7633160, -7611230, -7656452, -7637847, -7645368, -7639412, -7624798, -8388608]
0[-7649763, -7612461, -7640833, -7640513, -7644641, -7637029, -7624386, -8388608]
0[-7658243, -7613784, -7634879, -7643139, -7644742, -7634628, -7624826, -8388608]
0[-7642813, -7614990, -7645807, -7645763, -7645519, -7632230, -7624821, -8388608]
0[-7630353, -7615414, -7650107, -7646803, -7647886, -7629346, -7626181, -8388608]
0[-7636642, -7616152, -7638820, -7644897, -7644118, -7626705, -7624683, -8388608]
0[-7652890, -7617678, -7616284, -7645826, -7646146, -7624531, -7625557, -8388608]
0[-7660084, -7617697, -7612022, -7647999, -7651839, -7616113, -7628648, -8388608]
0[-7642969, -7616449, -7638876, -7647612, -7655685, -7585591, -7630687, -8388608]
0[-7627904, -7614608, -7664182, -7647245, -7656949, -7579254, -7630289, -8388608]
0[-7633789, -7613078, -7655855, -7647643, -7656346, -7585290, -7629688, -8388608]
0[-7649689, -7612577, -7636832, -7648366, -7653977, -7592152, -7628788, -8388608]
0[-7655631, -7611883, -7621374, -7648221, -7656446, -7598568, -7630939, -8388608]
0[-7637230, -7613099, -7643168, -7647514, -7657709, -7603853, -7632266, -8388608]
0[-7624570, -7614581, -7665163, -7646993, -7658069, -7609240, -7632049, -8388608]
0[-7632204, -7613398, -7654981, -7647376, -7657656, -7615124, -7630981, -8388608]
0[-7649402, -7612673, -7633828, -7648329, -7656006, -7621654, -7630604, -8388608]
0[-7655145, -7614507, -7621006, -7648229, -7658225, -7627559, -7633093, -8388608]
0[-7637389, -7615340, -7647119, -7647177, -7659229, -7632654, -7633258, -8388608]
0[-7625147, -7615203, -7669000, -7647081, -7659536, -7638316, -7632329, -8388608]
0[-7633287, -7614291, -7658721, -7647777, -7658031, -7644507, -7632017, -8388608]
0[-7651036, -7614029, -7638225, -7648782, -7656935, -7651077, -7632342, -8388608]
0[-7657176, -7615984, -7624414, -7648761, -7660044, -7656931, -7634376, -8388608]
0[-7639539, -7617363, -7649072, -7647615, -7660564, -7661849, -7635249, -8388608]
0[-7625778, -7616965, -7671741, -7647282, -7660734, -7669871, -7634241, -8388608]
0[-7633944, -7615423, -7661841, -7648168, -7658010, -7700417, -7632503, -8388608]
0[-7653001, -7615234, -7645952, -7650474, -7650375, -7714719, -7630199, -8388608]
0[-7661828, -7617022, -7640782, -7651624, -7649201, -7712922, -7629742, -8388608]
0[-7647047, -7618519, -7651616, -7651300, -7651431, -7710646, -7631047, -8388608]
0[-7634736, -7619146, -7656601, -7651419, -7652210, -7707821, -7631647, -8388608]
0[-7641431, -7620069, -7645736, -7650732, -7649675, -7705277, -7630481, -8388608]
0[-7658044, -7621629, -7623336, -7651359, -7651297, -7703150, -7631109, -8388608]
0[-7665456, -7622120, -7619477, -7653301, -7655437, -7699985, -7632976, -8388608]
0[-7649217, -7622206, -7649032, -7653064, -7654890, -7696452, -7632929, -8388608]
0[-7636611, -7622820, -7674721, -7651827, -7651476, -7693674, -7631532, -8388608]
0[-7643402, -7624415, -7667592, -7650402, -7647520, -7691854, -7629949, -8388608]
0[-7660817, -7626954, -7653202, -7650042, -7646978, -7690661, -7629092, -8388608]
0[-7669685, -7629172, -7648647, -7650942, -7649494, -7689171, -7630176, -8388608]
0[-7654781, -7631113, -7659875, -7650598, -7648844, -7687480, -7629960, -8388608]
0[-7640851, -7632438, -7665385, -7651451, -7650771, -7685371, -7631112, -8388608]
0[-7644854, -7633819, -7655248, -7651117, -7650217, -7683319, -7630677, -8388608]
0[-7661243, -7635488, -7636240, -7651021, -7650076, -7681432, -7631004, -8388608]
0[-7668672, -7636062, -7625487, -7653581, -7655547, -7678477, -7633332, -8388608]
0[-7651748, -7635530, -7652715, -7654430, -7657371, -7674533, -7634273, -8388608]
0[-7638402, -7635396, -7676591, -7652996, -7653835, -7671204, -7632667, -8388608]
0[-7644709, -7636371, -7668147, -7651696, -7650510, -7668928, -7631441, -8388608]
0[-7661713, -7638509, -7653161, -7651032, -7648744, -7667486, -7630442, -8388608]
0[-7670642, -7640916, -7649296, -7650790, -7647967, -7666267, -7630051, -8388608]
0[-7655844, -7643209, -7661563, -7650906, -7648486, -7665044, -7630737, -8388608]
0[-7642514, -7643136, -7667251, -7650774, -7647836, -7663702, -7630277, -8388608]
0[-7646967, -7641510, -7658041, -7649926, -7645865, -7662771, -7629375, -8388608]
0[-7664698, -7641210, -7644361, -7649576, -7645670, -7662184, -7629257, -8388608]
0[-7674074, -7641649, -7641056, -7650196, -7646500, -7661518, -7629192, -8388608]
0[-7659283, -7640901, -7653369, -7649899, -7646039, -7660752, -7629665, -8388608]
0[-7643162, -7640003, -7660104, -7649350, -7644901, -7660255, -7629709, -8388608]
0[-7646396, -7640654, -7651587, -7649078, -7644066, -7659912, -7629797, -8388608]
0[-7664132, -7641068, -7632729, -7649982, -7646794, -7659330, -7629949, -8388608]
0[-7671668, -7643831, -7625172, -7652765, -7653869, -7657012, -7631547, -8388608]
0[-7655095, -7643461, -7655682, -7652381, -7651459, -7654163, -7631934, -8388608]
0[-7641351, -7640236, -7680056, -7649759, -7645118, -7652972, -7629526, -8388608]
0[-7646046, -7640739, -7673032, -7649280, -7644206, -7652682, -7629456, -8388608]
0[-7664135, -7640242, -7659570, -7648870, -7643896, -7652375, -7629762, -8388608]
0[-7673590, -7640177, -7656609, -7648944, -7644189, -7652027, -7629991, -8388608]
0[-7658573, -7639814, -7669551, -7648867, -7643966, -7651542, -7630072, -8388608]
0[-7642520, -7638894, -7676223, -7648587, -7643749, -7651287, -7630398, -8388608]
0[-7646060, -7640032, -7667468, -7648602, -7644012, -7650931, -7630642, -8388608]
0[-7664111, -7639778, -7653966, -7648394, -7643364, -7650627, -7630886, -8388608]
0[-7673398, -7640064, -7651183, -7648792, -7644661, -7650304, -7631084, -8388608]
0[-7658549, -7639486, -7664071, -7648607, -7643760, -7649821, -7631171, -8388608]
0[-7642403, -7639181, -7670626, -7648464, -7643775, -7649446, -7631461, -8388608]
0[-7645827, -7639969, -7661814, -7648382, -7643890, -7648890, -7631549, -8388608]
0[-7663670, -7639775, -7648049, -7648494, -7644374, -7648276, -7631502, -8388608]
0[-7672690, -7640128, -7644934, -7648577, -7644939, -7647549, -7631391, -8388608]
0[-7657701, -7639359, -7657296, -7648341, -7643951, -7646826, -7631232, -8388608]
0[-7641826, -7638654, -7664109, -7648087, -7643074, -7646379, -7631270, -8388608]
0[-7645859, -7638924, -7655841, -7647297, -7641881, -7646333, -7631659, -8388608]
0[-7664688, -7638075, -7642917, -7647084, -7641510, -7646683, -7632472, -8388608]
0[-7674717, -7637713, -7640992, -7646517, -7640493, -7647141, -7633450, -8388608]
0[-7660967, -7637219, -7654620, -7646137, -7640265, -7647558, -7634505, -8388608]
0[-7645339, -7637065, -7662362, -7646001, -7640119, -7648006, -7635564, -8388608]
0[-7649411, -7637362, -7654592, -7646015, -7639969, -7648479, -7636600, -8388608]
0[-7668353, -7636779, -7641759, -7645930, -7639788, -7648864, -7637603, -8388608]
0[-7678156, -7636561, -7639867, -7645444, -7639547, -7649242, -7638571, -8388608]
0[-7664331, -7636755, -7653264, -7645369, -7639362, -7649644, -7639579, -8388608]
0[-7648582, -7636800, -7660782, -7645457, -7638991, -7649911, -7640435, -8388608]
0[-7652406, -7636687, -7652806, -7645506, -7639310, -7650049, -7641167, -8388608]
0[-7671217, -7636279, -7639756, -7644981, -7639427, -7650254, -7641945, -8388608]
0[-7680789, -7636346, -7637776, -7645313, -7639487, -7650473, -7642742, -8388608]
0[-7666967, -7635586, -7651043, -7644587, -7638450, -7650713, -7643543, -8388608]
0[-7651508, -7634992, -7658882, -7643725, -7638321, -7651307, -7644641, -8388608]
0[-7655885, -7634584, -7651506, -7643667, -7638498, -7652076, -7645947, -8388608]
0[-7675473, -7634400, -7639152, -7643343, -7638781, -7652942, -7647369, -8388608]
0[-7685344, -7634835, -7637929, -7643737, -7638941, -7653682, -7648654, -8388608]
0[-7671314, -7634121, -7652141, -7643272, -7639091, -7654379, -7649931, -8388608]
0[-7656654, -7633988, -7659546, -7642971, -7639371, -7655181, -7651354, -8388608]
0[-7661440, -7634316, -7651765, -7643131, -7639461, -7655879, -7652647, -8388608]
0[-7680787, -7633612, -7639368, -7642547, -7639601, -7656618, -7653934, -8388608]
0[-7690680, -7633228, -7638326, -7641992, -7639953, -7657526, -7655336, -8388608]
0[-7677119, -7632442, -7653154, -7641691, -7640553, -7658746, -7657034, -8388608]
0[-7662970, -7632535, -7661119, -7641409, -7641296, -7660091, -7658942, -8388608]
0[-7668518, -7631645, -7653980, -7640709, -7642119, -7661466, -7660898, -8388608]
0[-7688563, -7631636, -7642206, -7640864, -7642942, -7662790, -7662823, -8388608]
0[-7698771, -7631850, -7641835, -7640469, -7643741, -7664115, -7664681, -8388608]
0[-7685003, -7631321, -7656957, -7640303, -7644515, -7665447, -7666586, -8388608]
0[-7671024, -7630937, -7664532, -7640118, -7645244, -7666773, -7668514, -8388608]
0[-7676727, -7630632, -7657274, -7639691, -7645984, -7668054, -7670428, -8388608]
0[-7696726, -7630533, -7645361, -7639625, -7646649, -7669228, -7672220, -8388608]
0[-7706536, -7630727, -7644928, -7639812, -7647182, -7670358, -7673921, -8388608]
0[-7692745, -7629754, -7659994, -7638892, -7647874, -7671642, -7675681, -8388608]
0[-7679206, -7629188, -7667921, -7638263, -7648963, -7673263, -7677869, -8388608]
0[-7685054, -7629409, -7660756, -7638575, -7649870, -7674700, -7679903, -8388608]
0[-7704850, -7629578, -7648646, -7638788, -7650391, -7675737, -7681633, -8388608]
0[-7714521, -7628972, -7648162, -7638167, -7650819, -7676724, -7683221, -8388608]
0[-7700457, -7628957, -7662977, -7637832, -7651276, -7677767, -7684819, -8388608]
0[-7686374, -7628469, -7670392, -7637621, -7651834, -7678872, -7686521, -8388608]
0[-7691995, -7627799, -7662971, -7637259, -7652506, -7680132, -7688336, -8388608]
0[-7711807, -7628243, -7650902, -7636989, -7653086, -7681289, -7690056, -8388608]
0[-7721450, -7628041, -7650565, -7637142, -7653466, -7682242, -7691576, -8388608]
0[-7707332, -7627764, -7665240, -7636733, -7653863, -7683165, -7693112, -8388608]
0[-7693149, -7627286, -7672487, -7636307, -7654280, -7684134, -7694641, -8388608]
0[-7698784, -7627138, -7665052, -7636206, -7654916, -7685348, -7696351, -8388608]
0[-7718817, -7627144, -7653091, -7636020, -7655552, -7686514, -7698098, -8388608]
0[-7728391, -7626489, -7652875, -7635726, -7656216, -7687762, -7699896, -8388608]
0[-7714347, -7626203, -7667701, -7635405, -7656938, -7689037, -7701789, -8388608]
0[-7700572, -7626198, -7675224, -7635323, -7657492, -7690107, -7703520, -8388608]
0[-7706301, -7626006, -7667687, -7635011, -7658067, -7691207, -7705194, -8388608]
0[-7726369, -7625543, -7655815, -7634560, -7658739, -7692432, -7706959, -8388608]
0[-7735935, -7625396, -7655924, -7634194, -7659499, -7693749, -7708752, -8388608]
0[-7722114, -7624567, -7671139, -7633664, -7660411, -7695215, -7710769, -8388608]
0[-7708771, -7624488, -7678722, -7633235, -7661404, -7696753, -7712946, -8388608]
0[-7714951, -7623894, -7671648, -7633199, -7662439, -7698341, -7715108, -8388608]
0[-7735428, -7623852, -7660122, -7633073, -7663407, -7699862, -7717186, -8388608]
0[-7896757, -7534124, -7527976, -7543397, -7540068, -7796351, -7911421, -8388608]
0[-7897628, -7535955, -7519463, -7545422, -7545019, -7794397, -7911304, -8388608]
0[-7896299, -7535606, -7550992, -7545023, -7543265, -7792020, -7911185, -8388608]
0[-7894877, -7534158, -7574734, -7543472, -7539926, -7790841, -7911267, -8388608]
0[-7894914, -7533397, -7567735, -7542760, -7537777, -7790395, -7911154, -8388608]
0[-7896292, -7533891, -7554126, -7543251, -7539609, -7789752, -7911071, -8388608]
0[-7897122, -7533952, -7550702, -7543261, -7539642, -7788905, -7911037, -8388608]
0[-7895789, -7533546, -7564017, -7542828, -7538644, -7788199, -7910952, -8388608]
0[-7894444, -7533512, -7570577, -7542895, -7538682, -7787587, -7910932, -8388608]
0[-7894575, -7533130, -7562116, -7542531, -7537736, -7787126, -7910868, -8388608]
0[-7895932, -7533096, -7549012, -7542471, -7537570, -7786818, -7910789, -8388608]
0[-7896521, -7532552, -7546336, -7542029, -7537311, -7786491, -7910612, -8388608]
0[-7894969, -7532135, -7561148, -7541621, -7535523, -7786317, -7910374, -8388608]
0[-7893734, -7532101, -7566612, -7541429, -7536112, -7786284, -7910348, -8388608]
0[-7893993, -7532379, -7558343, -7541766, -7536869, -7786206, -7910331, -8388608]
0[-7895382, -7532816, -7545295, -7542127, -7538581, -7785631, -7910244, -8388608]
0[-7896100, -7533019, -7542117, -7542514, -7539334, -7784591, -7910158, -8388608]
0[-7894726, -7532785, -7556111, -7541919, -7537730, -7783720, -7910091, -8388608]
0[-7893445, -7532087, -7561594, -7541462, -7536526, -7783451, -7910079, -8388608]
0[-7893661, -7531544, -7553433, -7540949, -7535618, -7783550, -7910088, -8388608]
0[-7895027, -7531161, -7541220, -7540916, -7534857, -7783824, -7910045, -8388608]
0[-7895732, -7531274, -7538644, -7540747, -7535190, -7783895, -7909912, -8388608]
0[-7894438, -7531332, -7552278, -7540741, -7535135, -7783845, -7909782, -8388608]
0[-7893010, -7531652, -7560002, -7540887, -7535855, -7783694, -7909714, -8388608]
0[-7893109, -7531184, -7551940, -7540546, -7535617, -7783458, -7909611, -8388608]
0[-7894376, -7531332, -7538878, -7540605, -7535934, -7783121, -7909395, -8388608]
0[-7895230, -7532046, -7535314, -7541341, -7537680, -7782344, -7909380, -8388608]
0[-7893962, -7531796, -7547953, -7541004, -7536971, -7781564, -7909319, -8388608]
0[-7892324, -7531572, -7555003, -7540989, -7537242, -7780686, -7909056, -8388608]
0[-7892645, -7533084, -7545667, -7542172, -7540646, -7779175, -7909054, -8388608]
0[-7894101, -7533457, -7526382, -7542599, -7542088, -7777254, -7909060, -8388608]
0[-7895005, -7535814, -7516736, -7545374, -7548766, -7773989, -7909011, -8388608]
0[-7893820, -7536225, -7545732, -7545609, -7547871, -7769962, -7908992, -8388608]
0[-7892244, -7534504, -7569787, -7543425, -7542257, -7767277, -7908924, -8388608]
0[-7892326, -7533674, -7561885, -7542666, -7540549, -7765622, -7908864, -8388608]
0[-7893601, -7533636, -7547167, -7542866, -7541294, -7763797, -7908666, -8388608]
0[-7894304, -7534066, -7542637, -7543344, -7542699, -7761734, -7908537, -8388608]
0[-7893063, -7534362, -7554418, -7543627, -7543282, -7759576, -7908532, -8388608]
0[-7891721, -7534509, -7558962, -7543503, -7542797, -7757397, -7908534, -8388608]
0[-7891786, -7534169, -7548859, -7543325, -7542025, -7755359, -7908394, -8388608]
0[-7893237, -7534444, -7530937, -7543572, -7543280, -7753373, -7908356, -8388608]
0[-7894041, -7536529, -7519878, -7545894, -7547735, -7750479, -7908267, -8388608]
0[-7892625, -7536791, -7548722, -7545924, -7547852, -7746832, -7908161, -8388608]
0[-7891090, -7534762, -7570436, -7543935, -7542303, -7744347, -7908077, -8388608]
0[-7891258, -7534416, -7561784, -7543696, -7542156, -7742611, -7907998, -8388608]
0[-7892647, -7534741, -7547043, -7543845, -7542601, -7740714, -7907869, -8388608]
0[-7893369, -7535102, -7542429, -7544212, -7544020, -7738604, -7907770, -8388608]
0[-7892181, -7535473, -7553519, -7544665, -7544768, -7736352, -7907796, -8388608]
0[-7890746, -7535886, -7558867, -7544955, -7544512, -7733975, -7907879, -8388608]
0[-7890837, -7535112, -7548830, -7544330, -7543601, -7731848, -7907732, -8388608]
0[-7892356, -7535879, -7529452, -7544957, -7545024, -7729692, -7907640, -8388608]
0[-7893092, -7537737, -7519373, -7547310, -7549866, -7726391, -7907497, -8388608]
0[-7891529, -7538056, -7546984, -7547214, -7549711, -7722450, -7907370, -8388608]
0[-7888963, -7536017, -7572091, -7545265, -7543966, -7719827, -7907361, -8388608]
0[-7889284, -7535422, -7564622, -7544532, -7542689, -7718189, -7907286, -8388608]
0[-7891654, -7535924, -7549766, -7545035, -7544281, -7716332, -7907210, -8388608]
0[-7892526, -7536071, -7545212, -7545138, -7544089, -7714341, -7907186, -8388608]
0[-7890208, -7536304, -7556631, -7545342, -7544086, -7712408, -7907184, -8388608]
0[-7882832, -7535634, -7562175, -7545135, -7543996, -7710465, -7907079, -8388608]
0[-7883201, -7536097, -7552252, -7545136, -7543908, -7708619, -7906977, -8388608]
0[-7889929, -7536117, -7537403, -7545006, -7543805, -7706791, -7906882, -8388608]
0[-7892027, -7536609, -7533067, -7545396, -7544563, -7704825, -7906804, -8388608]
0[-7888026, -7535726, -7544441, -7545182, -7543441, -7703045, -7906722, -8388608]
0[-7875707, -7535665, -7550203, -7545381, -7543928, -7701215, -7906668, -8388608]
0[-7875454, -7536232, -7539829, -7545271, -7544486, -7699248, -7906527, -8388608]
0[-7886397, -7537696, -7516928, -7546689, -7547669, -7696907, -7906386, -8388608]
0[-7890938, -7539459, -7514794, -7548567, -7552749, -7693089, -7906279, -8388608]
0[-7880189, -7539123, -7544744, -7548538, -7551792, -7688897, -7906214, -8388608]
0[-7860427, -7537060, -7569306, -7546699, -7545920, -7686006, -7906124, -8388608]
