0[-7859051, -7711249, -7741012, -7719132, -7717036, -7728881, -8089286, -8388608]
0[-7872026, -7711347, -7727568, -7719381, -7718101, -7727394, -8089209, -8388608]
0[-7885689, -7711229, -7718976, -7719327, -7717555, -7725752, -8089070, -8388608]
0[-7874951, -7711686, -7728844, -7719600, -7718485, -7723979, -8088945, -8388608]
0[-7855451, -7711555, -7737487, -7719459, -7718380, -7722306, -8088894, -8388608]
0[-7852524, -7711103, -7730021, -7719089, -7717319, -7720836, -8088819, -8388608]
0[-7865778, -7710958, -7716640, -7718912, -7716900, -7719506, -8088684, -8388608]
0[-7879474, -7710902, -7708586, -7719053, -7717108, -7718220, -8088619, -8388608]
0[-7868813, -7711410, -7718883, -7719536, -7717867, -7716731, -8088578, -8388608]
0[-7849459, -7711536, -7727526, -7719522, -7717765, -7715161, -8088515, -8388608]
0[-7846707, -7711751, -7719852, -7719613, -7718507, -7713574, -8088509, -8388608]
0[-7859656, -7712176, -7700745, -7720323, -7720474, -7711672, -8088452, -8388608]
0[-7871327, -7713690, -7688335, -7723068, -7725969, -7708561, -8088374, -8388608]
0[-7858038, -7713777, -7713637, -7723133, -7725808, -7704786, -8088381, -8388608]
0[-7837564, -7713549, -7743683, -7721069, -7720640, -7702047, -8088279, -8388608]
0[-7835083, -7712380, -7740271, -7720296, -7718449, -7700432, -8088275, -8388608]
0[-7848637, -7712131, -7726617, -7720320, -7718196, -7698977, -8088240, -8388608]
0[-7861734, -7712324, -7718741, -7720331, -7717992, -7697477, -8088240, -8388608]
0[-7850807, -7712464, -7728914, -7720487, -7718485, -7694547, -8088217, -8388608]
0[-7830892, -7713551, -7737163, -7721519, -7723352, -7670766, -8088159, -8388608]
0[-7826997, -7714741, -7727847, -7722652, -7726541, -7657257, -8088026, -8388608]
0[0, 0, 0, 0, 0, 0, 0, 0]
6[-7776710, -7747679, -7758114, -7755549, -7752744, -7773510, -7735385, -8388608]
6[-7760327, -7746876, -7772341, -7755316, -7751640, -7772728, -7735508, -8388608]
6[-7747856, -7747036, -7774961, -7755697, -7752584, -7771997, -7735190, -8388608]
6[-7751978, -7748066, -7764445, -7755694, -7752467, -7771094, -7735506, -8388608]
6[-7769717, -7747319, -7751827, -7755272, -7751407, -7770363, -7735004, -8388608]
6[-7776771, -7747622, -7751137, -7755514, -7752192, -7769657, -7735342, -8388608]
6[-7760697, -7746635, -7764758, -7755202, -7751761, -7768829, -7735171, -8388608]
6[-7747779, -7746542, -7768500, -7755356, -7751740, -7768024, -7735049, -8388608]
6[-7752439, -7748123, -7758481, -7755611, -7753449, -7766957, -7735536, -8388608]
6[-7769516, -7747934, -7740834, -7755758, -7753438, -7765864, -7735737, -8388608]
6[-7774644, -7749690, -7733848, -7758211, -7758952, -7763657, -7738265, -8388608]
6[-7757141, -7750152, -7764507, -7758231, -7759712, -7760527, -7738496, -8388608]
6[-7746735, -7748958, -7783401, -7756729, -7755287, -7758411, -7736731, -8388608]
6[-7752924, -7747536, -7774192, -7755425, -7751537, -7757389, -7735736, -8388608]
6[-7770662, -7747565, -7760935, -7755443, -7751912, -7756718, -7735272, -8388608]
6[-7776808, -7747337, -7760601, -7755269, -7751975, -7755992, -7734981, -8388608]
6[-7760549, -7746741, -7774231, -7755024, -7751611, -7755276, -7734800, -8388608]
6[-7747731, -7746731, -7777450, -7755181, -7750858, -7754607, -7734917, -8388608]
6[-7752749, -7747701, -7767493, -7755266, -7752137, -7753810, -7735231, -8388608]
6[-7770482, -7746691, -7754281, -7754666, -7750809, -7753198, -7734791, -8388608]
6[-7776489, -7746439, -7754436, -7754689, -7750647, -7752688, -7734809, -8388608]
6[-7760316, -7746056, -7768060, -7754671, -7750794, -7752071, -7734727, -8388608]
6[-7747422, -7745687, -7771454, -7754376, -7750597, -7751520, -7734736, -8388608]
6[-7752602, -7746977, -7761566, -7754800, -7751144, -7750871, -7734692, -8388608]
6[-7770356, -7746991, -7748227, -7754735, -7751659, -7750091, -7734467, -8388608]
6[-7775752, -7746264, -7748748, -7754489, -7750484, -7749409, -7734399, -8388608]
6[-7759226, -7745927, -7762479, -7754481, -7750814, -7748741, -7734378, -8388608]
6[-7747242, -7746703, -7764911, -7755282, -7752655, -7747873, -7735076, -8388608]
6[-7753181, -7746831, -7754357, -7754508, -7750873, -7746925, -7734926, -8388608]
6[-7770840, -7747544, -7734060, -7755707, -7754173, -7745870, -7735391, -8388608]
6[-7773812, -7749788, -7734357, -7757955, -7759649, -7743225, -7738066, -8388608]
6[-7755679, -7749084, -7768568, -7757230, -7758164, -7740184, -7737769, -8388608]
6[-7746254, -7747909, -7782737, -7756017, -7754400, -7738073, -7736099, -8388608]
6[-7752719, -7747759, -7772295, -7755585, -7753073, -7736791, -7735401, -8388608]
6[-7770337, -7747408, -7758632, -7755272, -7752467, -7735724, -7735215, -8388608]
6[-7774650, -7746957, -7759454, -7755112, -7751789, -7734767, -7734743, -8388608]
6[-7758028, -7746142, -7772931, -7754743, -7750699, -7734003, -7734476, -8388608]
6[-7746912, -7746328, -7774869, -7754876, -7751470, -7732987, -7734669, -8388608]
6[-7752692, -7747007, -7764340, -7754767, -7750927, -7732042, -7734586, -8388608]
6[-7770499, -7746964, -7750894, -7754784, -7751320, -7731071, -7734637, -8388608]
6[-7773904, -7747834, -7751722, -7755927, -7755366, -7719782, -7735992, -8388608]
6[-7755962, -7749229, -7763466, -7757874, -7762799, -7693176, -7738628, -8388608]
6[-7746196, -7749062, -7762277, -7758869, -7764084, -7694576, -7740007, -8388608]
6[-7752101, -7748650, -7747612, -7758091, -7762338, -7701795, -7739236, -8388608]
6[-7767401, -7748256, -7723597, -7758803, -7765336, -7708944, -7740962, -8388608]
6[-7767083, -7746557, -7728945, -7759877, -7769336, -7714649, -7742819, -8388608]
6[-7747722, -7744399, -7759281, -7759637, -7769802, -7720010, -7742948, -8388608]
6[-7739406, -7742434, -7775809, -7760277, -7768517, -7725896, -7742301, -8388608]
6[-7749052, -7741163, -7763526, -7760789, -7765763, -7732465, -7741331, -8388608]
6[-7765592, -7740984, -7743782, -7759907, -7764513, -7739789, -7741019, -8388608]
6[-7765486, -7739959, -7736708, -7761195, -7769898, -7746039, -7744044, -8388608]
6[-7746609, -7738012, -7764811, -7761542, -7770911, -7751457, -7743952, -8388608]
6[-7739308, -7736413, -7779348, -7762277, -7768896, -7757510, -7742972, -8388608]
6[-7749792, -7735462, -7766576, -7761964, -7766783, -7764148, -7742679, -8388608]
6[-7766809, -7735516, -7750897, -7761033, -7764212, -7771559, -7741956, -8388608]
6[-7767661, -7735972, -7750695, -7761037, -7763361, -7790802, -7741659, -8388608]
6[-7750979, -7737097, -7762389, -7760061, -7759867, -7822119, -7740251, -8388608]
6[-7745501, -7738120, -7762834, -7760040, -7759729, -7824484, -7740364, -8388608]
6[-7755681, -7739639, -7749772, -7759341, -7757547, -7822709, -7739356, -8388608]
6[-7773040, -7741209, -7727659, -7761019, -7761273, -7820749, -7741182, -8388608]
6[-7773370, -7741569, -7736284, -7762219, -7764405, -7817623, -7742403, -8388608]
6[-7755126, -7741706, -7770205, -7761912, -7763617, -7814405, -7742346, -8388608]
6[-7748291, -7742434, -7784294, -7760595, -7760127, -7811985, -7740733, -8388608]
6[-7757499, -7744104, -7773366, -7760052, -7758441, -7810285, -7739881, -8388608]
6[-7775271, -7746192, -7759714, -7759790, -7757687, -7808894, -7739821, -8388608]
6[-7776991, -7748286, -7761851, -7759600, -7757299, -7807608, -7739735, -8388608]
6[-7759807, -7750337, -7774530, -7759496, -7757080, -7806305, -7739603, -8388608]
6[-7751062, -7752011, -7774979, -7759948, -7758414, -7804776, -7739884, -8388608]
6[-7758297, -7753263, -7763513, -7759757, -7757422, -7803406, -7739555, -8388608]
6[-7776297, -7751864, -7750286, -7759107, -7756366, -7802309, -7739237, -8388608]
6[-7777856, -7751327, -7753087, -7759341, -7756461, -7801281, -7739194, -8388608]
6[-7760620, -7751289, -7765972, -7759490, -7756878, -7800246, -7739487, -8388608]
6[-7751419, -7751366, -7766241, -7759872, -7757736, -7798866, -7740134, -8388608]
6[-7758901, -7751554, -7754060, -7758977, -7756061, -7797811, -7738845, -8388608]
6[-7776487, -7752654, -7732752, -7760874, -7760752, -7796367, -7741098, -8388608]
6[-7775181, -7754177, -7740266, -7762784, -7764633, -7793307, -7742821, -8388608]
6[-7756524, -7753710, -7774971, -7761660, -7762219, -7790317, -7741647, -8388608]
6[-7750250, -7752086, -7785467, -7759996, -7758245, -7788321, -7740104, -8388608]
6[-7758882, -7751691, -7774330, -7759339, -7755918, -7787219, -7739076, -8388608]
6[-7776961, -7751792, -7761354, -7759614, -7757336, -7786242, -7739527, -8388608]
6[-7777526, -7751880, -7764417, -7759630, -7757278, -7785046, -7739704, -8388608]
6[-7760109, -7750817, -7777306, -7759314, -7756159, -7784022, -7739096, -8388608]
6[-7751462, -7751766, -7777394, -7760041, -7758214, -7782817, -7739938, -8388608]
6[-7759452, -7752251, -7765887, -7759727, -7757781, -7781657, -7739767, -8388608]
6[-7777680, -7750989, -7753109, -7759172, -7755444, -7780729, -7739113, -8388608]
6[-7778099, -7751441, -7756807, -7759272, -7756304, -7779794, -7738936, -8388608]
6[-7760149, -7751587, -7769531, -7759774, -7757731, -7778638, -7739572, -8388608]
6[-7751310, -7751755, -7768831, -7759813, -7758579, -7777205, -7739906, -8388608]
6[-7759233, -7752025, -7756428, -7759565, -7756967, -7775905, -7739672, -8388608]
6[-7776697, -7752814, -7735433, -7760867, -7760439, -7774391, -7741072, -8388608]
6[-7774666, -7754136, -7742642, -7762682, -7764244, -7771494, -7743036, -8388608]
6[-7756074, -7753949, -7777157, -7761947, -7762151, -7768549, -7742139, -8388608]
6[-7750644, -7752441, -7786971, -7760273, -7758348, -7766837, -7740404, -8388608]
6[-7760199, -7751588, -7775649, -7759343, -7755473, -7765969, -7739403, -8388608]
6[-7778211, -7751449, -7762917, -7759324, -7756387, -7765253, -7739110, -8388608]
6[-7777971, -7751929, -7767584, -7759714, -7756938, -7764276, -7739394, -8388608]
6[-7759930, -7751501, -7780141, -7759673, -7757064, -7763091, -7739529, -8388608]
6[-7751700, -7750914, -7779372, -7759472, -7756082, -7762063, -7739439, -8388608]
6[-7760366, -7751461, -7767936, -7758889, -7755346, -7761274, -7738852, -8388608]
6[-7778543, -7751040, -7755722, -7758847, -7755459, -7760626, -7738667, -8388608]
6[-7777121, -7751324, -7761221, -7759343, -7755972, -7759845, -7739139, -8388608]
6[-7758607, -7750715, -7773992, -7759011, -7756106, -7758961, -7738834, -8388608]
6[-7751299, -7751454, -7771644, -7759578, -7757457, -7757871, -7739407, -8388608]
6[-7759897, -7752321, -7759817, -7759739, -7757892, -7756585, -7739489, -8388608]
6[-7777449, -7751916, -7747288, -7759264, -7757181, -7755340, -7739443, -8388608]
6[-7774693, -7751446, -7753707, -7759563, -7755939, -7754384, -7739390, -8388608]
6[-7756737, -7750567, -7766545, -7759247, -7755356, -7753618, -7738983, -8388608]
6[-7751976, -7751016, -7763202, -7758706, -7755294, -7752882, -7738622, -8388608]
6[-7761483, -7751091, -7750503, -7758710, -7754954, -7752325, -7738845, -8388608]
6[-7778539, -7752946, -7730014, -7761254, -7761331, -7750772, -7741126, -8388608]
6[-7774515, -7754076, -7742864, -7762735, -7764926, -7747602, -7743167, -8388608]
6[-7755486, -7754001, -7777389, -7761896, -7762502, -7744566, -7742001, -8388608]
6[-7750878, -7753006, -7785286, -7760543, -7759105, -7742522, -7740578, -8388608]
6[-7761409, -7751660, -7773589, -7759339, -7755846, -7741602, -7739081, -8388608]
6[-7779476, -7751043, -7761764, -7759023, -7755309, -7740939, -7739580, -8388608]
6[-7777714, -7750409, -7767654, -7758376, -7753355, -7740409, -7739347, -8388608]
6[-7759460, -7750226, -7780683, -7758736, -7754780, -7739932, -7739335, -8388608]
6[-7751930, -7750879, -7779240, -7758837, -7755415, -7739322, -7739246, -8388608]
6[-7761709, -7751172, -7767626, -7758638, -7754692, -7738762, -7739184, -8388608]
6[-7779862, -7750211, -7756196, -7758272, -7753261, -7738334, -7739317, -8388608]
0[-7777591, -7750587, -7762541, -7758486, -7754489, -7737829, -7739356, -8388608]
0[-7758981, -7750026, -7775374, -7758669, -7754159, -7737274, -7739386, -8388608]
0[-7752022, -7750164, -7773425, -7758216, -7753577, -7736729, -7739417, -8388608]
0[-7762440, -7750387, -7762022, -7758400, -7754174, -7736259, -7739467, -8388608]
0[-7780482, -7750088, -7750854, -7758051, -7753307, -7735827, -7739586, -8388608]
0[-7777176, -7750211, -7757751, -7758252, -7754046, -7735151, -7739481, -8388608]
0[-7758151, -7749547, -7770126, -7758208, -7754272, -7734283, -7739222, -8388608]
0[-7751260, -7750795, -7766893, -7758971, -7757329, -7720894, -7739022, -8388608]
0[-7759722, -7753132, -7751522, -7760977, -7764499, -7696498, -7741052, -8388608]
0[-7774116, -7752782, -7729332, -7762561, -7770243, -7699439, -7744729, -8388608]
0[-7766069, -7750981, -7743174, -7763266, -7772843, -7705132, -7745993, -8388608]
0[-7747155, -7749119, -7775227, -7763527, -7771686, -7710923, -7745332, -8388608]
0[-7746177, -7747842, -7778256, -7763478, -7767636, -7717577, -7743554, -8388608]
0[-7758375, -7747604, -7764106, -7762389, -7766064, -7725064, -7743132, -8388608]
0[-7773989, -7748028, -7750866, -7762477, -7765136, -7732989, -7743334, -8388608]
0[-7768210, -7748404, -7755646, -7762640, -7764943, -7740886, -7743267, -8388608]
0[-7750066, -7748334, -7765532, -7763041, -7766464, -7748458, -7743915, -8388608]
0[-7748487, -7747567, -7759947, -7764046, -7769342, -7755494, -7745106, -8388608]
0[-7759901, -7747173, -7739811, -7763579, -7767785, -7762636, -7744656, -8388608]
0[-7773959, -7746371, -7722252, -7765263, -7771568, -7769182, -7746497, -8388608]
0[-7766164, -7744725, -7740645, -7765628, -7773489, -7774844, -7747399, -8388608]
0[-7747431, -7743089, -7772460, -7765517, -7772368, -7785265, -7747167, -8388608]
0[-7747067, -7742740, -7779291, -7763530, -7763637, -7818178, -7743688, -8388608]
0[-7761327, -7744506, -7766884, -7761894, -7759399, -7828606, -7741852, -8388608]
0[-7778571, -7747071, -7755822, -7761649, -7758489, -7827647, -7741325, -8388608]
0[-7773826, -7749463, -7763177, -7762077, -7759959, -7826577, -7742039, -8388608]
0[-7756577, -7751441, -7774631, -7762506, -7760328, -7825191, -7742357, -8388608]
0[-7753894, -7753091, -7770562, -7762266, -7759924, -7823662, -7742192, -8388608]
0[-7765191, -7755200, -7757287, -7761666, -7758584, -7822662, -7741714, -8388608]
0[-7781518, -7756344, -7737972, -7763586, -7763091, -7821086, -7743506, -8388608]
0[-7774531, -7756887, -7750442, -7765152, -7766891, -7818041, -7745368, -8388608]
0[-7755799, -7756469, -7784274, -7764209, -7764677, -7815198, -7744289, -8388608]
0[-7753653, -7754563, -7787890, -7762219, -7759430, -7813436, -7742784, -8388608]
0[-7765820, -7753926, -7775673, -7761520, -7757462, -7812667, -7741689, -8388608]
0[-7782948, -7753871, -7765351, -7761670, -7758236, -7812063, -7741601, -8388608]
0[-7777823, -7753329, -7773445, -7761265, -7756883, -7811427, -7741567, -8388608]
0[-7759424, -7752401, -7785591, -7760949, -7756586, -7810976, -7741655, -8388608]
0[-7755309, -7753081, -7782046, -7760963, -7756952, -7810553, -7741757, -8388608]
0[-7767343, -7753090, -7770119, -7760821, -7756235, -7810207, -7741981, -8388608]
0[-7784594, -7752478, -7760512, -7760468, -7755610, -7809924, -7742314, -8388608]
0[-7778854, -7752374, -7769611, -7760386, -7755795, -7809529, -7742591, -8388608]
0[-7760036, -7751694, -7781527, -7760416, -7755823, -7809187, -7742856, -8388608]
0[-7755487, -7752585, -7777264, -7760380, -7755862, -7808914, -7743152, -8388608]
0[-7767719, -7752177, -7765481, -7760104, -7755554, -7808577, -7743443, -8388608]
0[-7784818, -7752122, -7756110, -7760102, -7754984, -7808328, -7743786, -8388608]
0[-7779101, -7752293, -7765065, -7760194, -7755896, -7807985, -7744003, -8388608]
0[-7760505, -7751252, -7777077, -7759832, -7754889, -7807726, -7744405, -8388608]
0[-7755810, -7751696, -7773451, -7759682, -7754816, -7807502, -7744798, -8388608]
0[-7768142, -7751743, -7761432, -7759616, -7754939, -7807169, -7745052, -8388608]
0[-7785049, -7751601, -7752253, -7759454, -7755149, -7806953, -7745419, -8388608]
0[-7779210, -7751682, -7761481, -7759536, -7754985, -7806738, -7745769, -8388608]
0[-7760582, -7750561, -7773507, -7758878, -7753792, -7806575, -7746204, -8388608]
0[-7756216, -7751152, -7769794, -7759012, -7753892, -7806556, -7746796, -8388608]
0[-7769256, -7750931, -7758052, -7758807, -7753534, -7806469, -7747290, -8388608]
0[-7786127, -7750709, -7749266, -7758684, -7753742, -7806413, -7747809, -8388608]
0[-7779753, -7750732, -7759012, -7758846, -7753842, -7806296, -7748236, -8388608]
0[-7760973, -7750828, -7770694, -7759091, -7754688, -7805994, -7748495, -8388608]
0[-7757045, -7750663, -7766038, -7758713, -7754159, -7805662, -7748775, -8388608]
0[-7769987, -7750767, -7752362, -7758769, -7754539, -7805310, -7749039, -8388608]
0[-7785389, -7752827, -7734689, -7761061, -7759872, -7804027, -7748337, -8388608]
0[-7776591, -7753191, -7753729, -7761378, -7760640, -7801666, -7746521, -8388608]
0[-7756951, -7751108, -7787246, -7759612, -7756306, -7800162, -7745564, -8388608]
0[-7753657, -7751566, -7787101, -7759491, -7756209, -7799522, -7745511, -8388608]
0[-7766811, -7751038, -7774640, -7759050, -7754741, -7798950, -7745518, -8388608]
0[-7782857, -7750687, -7765856, -7758699, -7754564, -7798480, -7745626, -8388608]
0[-7775434, -7750411, -7775548, -7758704, -7754730, -7797928, -7745673, -8388608]
0[-7756743, -7749513, -7786824, -7758226, -7753014, -7797667, -7745930, -8388608]
0[-7753516, -7750759, -7781881, -7758694, -7754357, -7797326, -7746169, -8388608]
0[-7766987, -7750434, -7769654, -7758425, -7753654, -7796979, -7746402, -8388608]
0[-7782929, -7750139, -7761344, -7758161, -7753511, -7796692, -7746666, -8388608]
0[-7775376, -7749846, -7771452, -7758086, -7753875, -7796401, -7746939, -8388608]
0[-7756624, -7749489, -7782621, -7758261, -7753623, -7796101, -7747220, -8388608]
0[-7753552, -7749938, -7777422, -7758021, -7753473, -7795755, -7747477, -8388608]
0[-7767234, -7749859, -7765129, -7757779, -7752877, -7795467, -7747734, -8388608]
0[-7783107, -7749237, -7757341, -7757287, -7752486, -7795316, -7748224, -8388608]
0[-7775167, -7749573, -7767842, -7757504, -7752832, -7795052, -7748542, -8388608]
0[-7756781, -7748702, -7778854, -7757253, -7752191, -7794880, -7748955, -8388608]
0[-7754035, -7749687, -7773384, -7757513, -7753047, -7794548, -7749247, -8388608]
0[-7767747, -7749457, -7760917, -7757509, -7753547, -7794073, -7749317, -8388608]
0[-7782800, -7749957, -7752771, -7758034, -7754715, -7793417, -7749236, -8388608]
