0,[2574117, -1340346, 776438, 70984, 3511527, 3742774, 3666116, 2301697]
0,[2574886, -1339267, 766373, 70778, 3513034, 3732768, 3665152, 2302209]
0,[2575041, -1339122, 754627, 71297, 3513712, 3725356, 3665846, 2302411]
0,[2574341, -1339912, 778904, 73134, 3512735, 3749503, 3667441, 2302952]
0,[2573666, -1340607, 820164, 73668, 3510941, 3781263, 3666689, 2303894]
0,[2572354, -1342065, 875399, 73951, 3510336, 3819824, 3666659, 2303661]
0,[2572136, -1342244, 910269, 72152, 3510351, 3835378, 3665508, 2301263]
0,[2573621, -1340692, 898736, 70664, 3512451, 3810705, 3664731, 2299269]
0,[2573845, -1340166, 892421, 71696, 3512300, 3795534, 3666234, 2302113]
0,[2572548, -1341182, 937543, 73361, 3510432, 3826491, 3666521, 2305716]
0,[2573939, -1340158, 957502, 72147, 3512458, 3828239, 3666732, 2303736]
0,[2574394, -1339669, 923005, 69113, 3513919, 3784564, 3664355, 2300524]
0,[2577529, -1336656, 825811, 66285, 3516638, 3695287, 3664942, 2298614]
0,[2576123, -1338071, 787364, 71019, 3515462, 3673538, 3666204, 2300260]
0,[2576344, -1338161, 817042, 73308, 3515091, 3708846, 3668347, 2302435]
0,[2576711, -1337830, 814253, 72028, 3515886, 3709156, 3666488, 2301328]
0,[2576784, -1336916, 774831, 70474, 3516376, 3679031, 3664386, 2303239]
0,[2575126, -1338487, 761632, 70898, 3515101, 3677942, 3664003, 2302009]
0,[2574407, -1339195, 755983, 70663, 3514240, 3681988, 3663552, 2300913]
0,[2575386, -1338616, 762456, 72170, 3514406, 3694138, 3666244, 2301164]
0,[2576331, -1337589, 773291, 73568, 3515416, 3707828, 3667759, 2304044]
0,[2575340, -1338562, 774595, 72143, 3515513, 3711613, 3665250, 2303451]
0,[2574491, -1339149, 766408, 71054, 3515419, 3707686, 3663838, 2301892]
0,[2575294, -1338270, 760311, 72307, 3515901, 3706731, 3666484, 2302878]
0,[2577068, -1336847, 763160, 73393, 3516408, 3711741, 3667633, 2304640]
0,[2575726, -1337909, 767970, 73229, 3515093, 3718229, 3666554, 2304573]
0,[2574427, -1339029, 773912, 71796, 3514168, 3725579, 3665597, 2303070]
0,[2574114, -1339596, 783617, 72781, 3513262, 3736678, 3666169, 2303325]
0,[2573953, -1339826, 813416, 73112, 3512943, 3761648, 3665644, 2302923]
0,[2573992, -1339567, 824762, 72119, 3513817, 3765363, 3665353, 2303243]
0,[2577825, -1336241, 793131, 71204, 3518057, 3730659, 3667383, 2302383]
0,[2576554, -1337506, 765747, 71699, 3516570, 3708015, 3665375, 2302541]
0,[2575725, -1338237, 772065, 72436, 3515742, 3719033, 3666581, 2304181]
0,[2575076, -1338639, 788159, 72774, 3514539, 3735726, 3665522, 2304439]
0,[2574914, -1338307, 795590, 72371, 3515321, 3739892, 3665628, 2303560]
0,[2574656, -1338575, 802140, 72052, 3515564, 3742679, 3666761, 2303828]
0,[2577113, -1336879, 779772, 71172, 3517781, 3720686, 3666868, 2303189]
0,[2576824, -1337052, 760691, 72249, 3517134, 3707713, 3666271, 2303340]
0,[2576038, -1337610, 769946, 73873, 3515972, 3721054, 3666311, 2304392]
0,[2575934, -1337690, 791961, 74267, 3515710, 3741118, 3666798, 2303821]
0,[2574063, -1339231, 800699, 72546, 3514411, 3745804, 3666148, 2302319]
0,[2575017, -1338385, 798323, 72133, 3515775, 3740610, 3664806, 2303085]
0,[2575026, -1338562, 792364, 72066, 3515857, 3734836, 3663766, 2303152]
0,[2574971, -1338643, 806881, 72948, 3514908, 3747768, 3666536, 2305073]
0,[2575450, -1338312, 823818, 73434, 3515415, 3759223, 3666710, 2305061]
0,[2574479, -1338994, 844561, 73255, 3514788, 3772001, 3665899, 2304941]
0,[2575897, -1337588, 818469, 70523, 3516484, 3741729, 3664392, 2302556]
0,[2576510, -1337069, 772249, 70199, 3517205, 3701259, 3663328, 2300757]
0,[2576109, -1337507, 767335, 73096, 3516423, 3703455, 3664858, 2304449]
0,[2573547, -1340076, 825371, 74663, 3513353, 3757843, 3665234, 2304626]
0,[2573805, -1339607, 848271, 72566, 3513243, 3771381, 3664544, 2303019]
0,[2575333, -1337492, 832588, 71867, 3515248, 3750204, 3665203, 2304321]
0,[2575778, -1337173, 816136, 73005, 3516239, 3735301, 3665125, 2305792]
0,[2575971, -1337317, 835255, 74176, 3515341, 3752315, 3666118, 2306733]
0,[2576938, -1336524, 837618, 74091, 3516416, 3750650, 3665657, 2306186]
0,[2576049, -1337310, 845457, 74004, 3516694, 3754018, 3666648, 2305606]
0,[2575442, -1338064, 843638, 72694, 3516153, 3749263, 3665652, 2303771]
0,[2573829, -1339438, 838938, 71701, 3514514, 3744151, 3662790, 2302695]
0,[2574511, -1338696, 866598, 74364, 3514023, 3768486, 3666025, 2305895]
0,[2577400, -1336341, 880814, 74942, 3517037, 3774752, 3667473, 2306763]
0,[2576900, -1336723, 880923, 74671, 3517331, 3768951, 3666145, 2306119]
0,[2576626, -1336869, 881106, 73488, 3517871, 3764613, 3665013, 2305618]
0,[2576251, -1337053, 855128, 72721, 3517840, 3740076, 3663938, 2304143]
0,[2573155, -1339648, 895136, 74181, 3513963, 3776429, 3663753, 2305834]
0,[2574559, -1338331, 913038, 73676, 3515506, 3784878, 3665632, 2305593]
0,[2574120, -1339146, 932073, 73883, 3515139, 3793999, 3664865, 2304271]
0,[2576419, -1336822, 924388, 72502, 3517612, 3778067, 3664419, 2304829]
0,[2578084, -1335062, 867629, 71666, 3519977, 3724569, 3665298, 2304153]
0,[2577226, -1335659, 837459, 72768, 3518919, 3703279, 3664827, 2305357]
0,[2575907, -1336939, 839996, 72753, 3517109, 3710781, 3664323, 2305789]
0,[2575966, -1337273, 829339, 72499, 3517617, 3704971, 3663336, 2303893]
0,[2575788, -1337178, 833276, 72900, 3516839, 3713520, 3663251, 2304851]
0,[2576458, -1336423, 822008, 73555, 3518623, 3708180, 3663658, 2305579]
0,[2576834, -1336462, 843076, 75211, 3518268, 3731516, 3665706, 2306119]
0,[2577582, -1335381, 830898, 73638, 3518954, 3720143, 3664802, 2305419]
0,[0, 0, 0, 0, 0, 0, 0, 0]
0,[2573272, -1341425, 884044, 71834, 3503508, 3693796, 3646446, 2309949]
0,[2574333, -1340267, 886907, 72288, 3505599, 3698325, 3647589, 2311418]
0,[2574821, -1339941, 861794, 71601, 3506021, 3679357, 3647102, 2309910]
0,[2574924, -1339654, 851231, 72426, 3505440, 3675129, 3647144, 2311449]
0,[2574143, -1340392, 851979, 72551, 3505309, 3679729, 3647476, 2311244]
0,[2573732, -1341051, 861777, 72539, 3504918, 3691039, 3648284, 2310401]
0,[2572841, -1341829, 865697, 71490, 3503764, 3696268, 3646542, 2310213]
0,[2572096, -1342414, 867239, 71564, 3503429, 3700110, 3645919, 2309796]
0,[2571604, -1343023, 898566, 73036, 3503746, 3728694, 3647541, 2309943]
0,[2571176, -1343104, 937688, 73886, 3502529, 3757588, 3648271, 2311526]
0,[2570418, -1343901, 973413, 72664, 3501440, 3778389, 3647484, 2310336]
0,[2572701, -1342088, 962223, 70960, 3503965, 3756636, 3647669, 2309958]
0,[2573104, -1341706, 944222, 71176, 3504016, 3735431, 3646675, 2311025]
0,[2573100, -1341787, 951583, 72637, 3503505, 3739649, 3647243, 2311856]
0,[2574488, -1340384, 955828, 72445, 3506278, 3737607, 3649176, 2311742]
0,[2574871, -1339994, 925619, 71649, 3506684, 3706828, 3648708, 2310526]
0,[2574058, -1340477, 900691, 70584, 3505930, 3686292, 3646789, 2309784]
0,[2572298, -1341898, 894500, 71241, 3504473, 3686970, 3646432, 2309839]
0,[2573529, -1340964, 905243, 72888, 3505558, 3700890, 3648486, 2311209]
0,[2573123, -1341551, 924324, 73554, 3504511, 3718556, 3648583, 2311494]
0,[2572281, -1342374, 956316, 72978, 3502785, 3743617, 3649753, 2310934]
0,[2573764, -1340870, 940909, 71085, 3504368, 3724383, 3648454, 2309475]
0,[2573148, -1341630, 931803, 71641, 3503724, 3716715, 3647542, 2309141]
0,[2573932, -1340621, 945273, 72714, 3504090, 3728149, 3649079, 2311430]
0,[2574751, -1339593, 938726, 72922, 3505132, 3718840, 3649708, 2311534]
0,[2574742, -1339214, 919193, 71542, 3505739, 3699526, 3648662, 2310754]
0,[2573868, -1339953, 892444, 71040, 3504588, 3679123, 3647820, 2310517]
0,[2572756, -1341303, 897530, 71126, 3503320, 3689998, 3647459, 2310191]
0,[2574829, -1339496, 876998, 71737, 3505386, 3675697, 3648496, 2309966]
0,[2572864, -1341155, 898074, 73631, 3502843, 3699410, 3648758, 2310539]
0,[2572032, -1341757, 910788, 71947, 3502595, 3710198, 3648112, 2308329]
0,[2573266, -1340235, 885569, 70994, 3505289, 3687614, 3648849, 2308344]
